STNAME,CTYNAME,CS,TOT_POP,POP_DENSITY,BLACK_PCT,HISPANIC_PCT,OVER_70_PCT,HLTH_INS_PCT,MEAN_INCOME,MEDIAN_INCOME,PCT_POVERTY
Louisiana,Bossier,BossierLouisiana,127039,151.2261028974121,23.118884751926576,6.8955202733019,10.06305150386889,91.4,53806,69781,16.4
Louisiana,Caddo,CaddoLouisiana,240204,273.41270744644527,49.95212402790961,2.8675625718139583,11.914872358495279,89.7,40866,63440,23.3
Louisiana,Calcasieu,CalcasieuLouisiana,203436,191.26036515427862,25.825812540553294,4.104976503667001,10.038046363475491,89.1,49452,68570,16.9
Louisiana,East Baton Rouge,East Baton RougeLouisiana,440059,966.3767924984079,47.15004124446949,4.40395492422607,9.573943493940586,90.6,52719,78287,18.3
Louisiana,Iberville,IbervilleLouisiana,32511,52.55322244314049,48.42668635231153,2.777521454277014,10.904001722493925,89.2,47797,65719,18.0
Louisiana,Jefferson,JeffersonLouisiana,432493,1462.953692115144,28.321845671490635,14.919779048447026,11.858920259981085,87.9,52558,72937,15.5
Louisiana,Lafayette,LafayetteLouisiana,244390,909.4596606132777,26.86116453210033,4.609026555914726,8.867384099185728,89.2,54726,78128,16.5
Louisiana,Lafourche,LafourcheLouisiana,97614,91.38090824837812,13.516503780195462,4.372323642100518,10.957444628844224,89.9,53089,70013,15.7
Louisiana,Livingston,LivingstonLouisiana,140789,217.20999120601078,7.10069678739106,4.062817407609969,8.762758454140593,89.8,63159,79423,11.9
Louisiana,Orleans,OrleansLouisiana,390144,2302.8213906268447,60.09217109580053,5.506684711286089,9.88276123687664,89.3,39576,69101,24.6
Louisiana,Ouachita,OuachitaLouisiana,153279,251.1082714896545,37.685527697858156,2.242968704127767,10.235583478493467,88.9,41314,61898,23.9
Louisiana,Pointe Coupee,Pointe CoupeeLouisiana,21730,38.988068538620254,35.50391164289001,2.843994477680626,14.634146341463413,87.4,44269,63812,18.3
Louisiana,St. Bernard,St. BernardLouisiana,47244,125.14303877940242,24.028448056896114,10.320887308441282,7.518415036830074,88.6,46011,58103,19.7
Louisiana,St. James,St. JamesLouisiana,21096,87.33957108553449,48.75805839969662,1.834470989761092,11.770003792188092,89.1,50661,67315,16.7
Louisiana,St. John the Baptist,St. John the BaptistLouisiana,42837,201.0466044023091,58.37010061395522,6.669467983285478,9.433433713845506,88.6,54821,70892,19.0
Louisiana,St. Tammany,St. TammanyLouisiana,260419,307.98770031340547,12.720270026380565,5.8812913036299195,11.593240124568483,91.3,67706,90764,11.0
Louisiana,West Baton Rouge,West Baton RougeLouisiana,26465,137.5591246946307,39.909314188550916,3.4044965048176836,9.231059890421312,90.7,60908,78134,15.7
Maine,Androscoggin,AndroscogginMaine,108277,231.39572158228793,4.4995705459146444,1.9394700628942434,12.335953157180194,91.7,51412,64932,13.2
Maine,Aroostook,AroostookMaine,67055,10.051219172189054,1.1870852285437328,1.3511296696741482,17.102378644396392,91.0,39824,54766,17.2
Maine,Cumberland,CumberlandMaine,295003,353.1954887218045,3.2036962335976242,2.157944156500103,12.802581668660999,93.7,69708,91780,9.7
Maine,Hancock,HancockMaine,54987,34.65079495113083,1.0311528179387857,1.56764326113445,16.847618528015712,88.5,53068,73107,11.2
Maine,Kennebec,KennebecMaine,122302,140.97888233124308,0.8102892839037791,1.6810845284623308,13.706235384539909,93.5,52929,67582,13.3
Maine,Oxford,OxfordMaine,57975,27.915005489108452,0.6934023285899095,1.507546356188012,14.877102199223804,89.9,47275,58633,15.9
Maine,Penobscot,PenobscotMaine,152148,44.784185367461795,0.9812813839156611,1.469621684149644,12.788206220259221,90.5,49374,64604,15.7
Maine,Washington,WashingtonMaine,31379,12.244698867582903,0.70747952452277,2.565409987571306,16.944453296790847,87.7,41384,55594,18.5
Maine,York,YorkMaine,207641,209.58807320002825,1.0479625892766842,1.8445297412360757,14.110893320683296,92.7,65538,83393,8.4
Maryland,Anne Arundel,Anne ArundelMaryland,579234,1396.0809833694866,18.286909953490298,8.424574524285521,10.158070831477433,95.3,97810,120607,6.0
Maryland,Baltimore,BaltimoreMaryland,827370,1382.8681263580145,30.326093525266813,5.810459649250033,12.039837074102277,94.4,74127,98607,9.2
Maryland,Calvert,CalvertMaryland,92525,434.0839784189538,13.278573358551743,4.396649554174548,10.423128884085383,95.8,104301,122464,5.1
Maryland,Carroll,CarrollMaryland,168447,376.3337801608579,3.9163653849578797,3.8635297749440474,11.829240057703611,97.0,93363,111101,5.3
Maryland,Cecil,CecilMaryland,102855,297.03699425303955,7.292790822031014,4.686208740459871,10.598415244762045,95.5,72845,87522,9.4
Maryland,Charles,CharlesMaryland,163257,356.65101037684326,50.082997972521845,6.254555700521264,8.503770129305328,96.4,95924,109980,6.1
Maryland,Dorchester,DorchesterMaryland,31929,59.04358599774396,29.020639543988224,6.1041686241347985,15.280779228914154,94.5,52145,71473,15.8
Maryland,Frederick,FrederickMaryland,259547,393.121989639817,10.662808662785546,10.543755080967994,9.936543285031227,95.2,91999,111026,7.1
Maryland,Garrett,GarrettMaryland,29014,44.836964920414154,1.1098090576962845,1.1925277452264424,16.078444888674433,92.7,49619,65976,9.7
Maryland,Harford,HarfordMaryland,255441,584.412821158114,14.836302707866004,4.781926159073915,11.18849362475092,96.3,85942,104162,7.6
Maryland,Howard,HowardMaryland,325690,1298.9152109755125,20.391476557462617,7.332739721821365,9.547729435966716,96.0,117730,144446,5.4
Maryland,Kent,KentMaryland,19422,70.10793054903802,14.895479353310678,4.484605087014726,19.714756461744415,94.6,56009,82014,12.3
Maryland,Montgomery,MontgomeryMaryland,1050688,2138.805089058524,20.134140677346654,20.060474660412986,10.956915849424377,92.6,106287,144723,6.9
Maryland,Prince George's,Prince George'sMaryland,909327,1883.8737077627463,64.36771370475087,19.544894190978603,8.947606306642166,89.2,81969,99499,8.9
Maryland,Washington,WashingtonMaryland,151049,329.95980602035917,12.526398718296711,5.766340723871061,12.070255347602433,93.8,59719,78098,12.7
Massachusetts,Barnstable,BarnstableMassachusetts,212990,540.9682007518032,3.4579088220104226,3.3968730926334567,22.022160664819946,96.8,70621,95153,7.0
Massachusetts,Berkshire,BerkshireMassachusetts,124944,134.80789357271559,3.6208221283134847,5.139902676399027,16.577826866436162,97.0,56674,77382,11.4
Massachusetts,Bristol,BristolMassachusetts,565217,1021.9074308443319,6.093234987624222,8.592805948865658,11.845715893187926,97.1,66157,85905,11.5
Massachusetts,Dukes,DukesMassachusetts,17332,167.864406779661,4.7138241403184855,3.8714516501269327,16.56473574890376,95.0,71224,107889,8.0
Massachusetts,Essex,EssexMassachusetts,789034,1601.9043365275297,7.144178831330462,22.246823330807036,11.906457769880639,96.9,75878,105540,10.7
Massachusetts,Franklin,FranklinMassachusetts,70180,100.35463021220613,1.6300940438871474,4.199202051866629,14.826161299515531,97.8,59522,78029,10.4
Massachusetts,Hampden,HampdenMassachusetts,466372,755.6988689762453,10.885087440926986,26.333484857581503,11.7764359781462,97.0,53403,73364,17.1
Massachusetts,Hampshire,HampshireMassachusetts,160830,305.02977658081403,3.4458745258969095,5.863333955107878,11.841074426412982,97.6,67044,89156,13.3
Massachusetts,Middlesex,MiddlesexMassachusetts,1611699,1970.7258320901908,5.931814811574617,8.324879521548379,10.698213500163492,97.4,97012,128969,7.9
Massachusetts,Norfolk,NorfolkMassachusetts,706775,1784.2897175027138,8.042446323087264,4.965653850235223,11.89275229033285,98.0,99511,136001,6.5
Massachusetts,Plymouth,PlymouthMassachusetts,521202,790.8023305213327,11.707361061546194,4.170935644913105,12.606436659874673,97.7,85654,110192,7.6
Massachusetts,Suffolk,SuffolkMassachusetts,803907,13824.711951848667,24.33204338312765,23.3186177008037,8.312404295521745,96.0,64582,97859,19.3
Massachusetts,Worcester,WorcesterMassachusetts,830622,549.8004328918366,6.089412512550836,12.17075878076911,10.803349778840435,97.5,71895,93980,10.4
Michigan,Allegan,AlleganMichigan,118081,143.08859348302897,1.55317112829329,7.519414639103666,11.090691982622099,95.4,59883,73341,10.3
Michigan,Bay,BayMichigan,103126,233.15848971286457,1.8336791885654444,5.507825378662995,14.299012858057134,94.5,48005,62262,16.0
Michigan,Berrien,BerrienMichigan,153401,270.1911052399824,14.811507095781645,5.7555035495205376,13.811513614643973,92.2,49135,69988,16.5
Michigan,Clinton,ClintonMichigan,79595,140.52541445242846,2.142094352660343,4.619636911866324,11.582385828255545,96.2,67482,85412,9.3
Michigan,Genesee,GeneseeMichigan,405813,637.0890765801124,20.287176605973688,3.5703636896797293,12.188372476978312,94.4,47006,63768,19.8
Michigan,Ingham,InghamMichigan,292406,525.7965906638855,12.4381852629563,7.9960739519708905,9.06787138430812,94.1,50940,70454,20.1
Michigan,Kalamazoo,KalamazooMichigan,265066,471.9331980201546,11.82422491002241,5.214927602936627,10.320825756604016,94.3,54431,75995,16.1
Michigan,Kent,KentMichigan,656955,775.6715272448196,10.593571858042026,10.84396952607104,9.26486593450084,93.5,60351,81199,12.6
Michigan,Lenawee,LenaweeMichigan,98451,131.34505576604943,2.954769377659953,8.175640674040894,13.111090796436805,94.1,53972,67885,12.2
Michigan,Macomb,MacombMichigan,873972,1823.738575184675,12.595483608170513,2.755694690447749,11.830356121248736,94.3,60466,77123,11.3
Michigan,Manistee,ManisteeMichigan,24558,45.297426911371396,3.424545972799088,3.5019138366316476,17.709096831989577,93.2,47172,61594,12.9
Michigan,Missaukee,MissaukeeMichigan,15118,26.770315017796115,0.5820875777219209,3.049345151475063,14.261145654187063,91.1,44766,56446,15.6
Michigan,Monroe,MonroeMichigan,150500,273.9401882087406,2.6564784053156147,3.748172757475083,12.430564784053157,95.3,61514,75368,10.6
Michigan,Oakland,OaklandMichigan,1257584,1449.397229329461,13.943402587819184,4.336728202648889,11.611073296097915,95.1,76387,104709,8.6
Michigan,St. Clair,St. ClairMichigan,159128,220.6525507161973,2.562716806595948,3.5066110301141222,12.954979639032729,94.4,55240,71761,13.3
Michigan,Schoolcraft,SchoolcraftMichigan,8094,6.909916678049448,0.4200642451198419,1.3219668890536198,18.16160118606375,93.3,40747,53464,20.5
Michigan,Tuscola,TuscolaMichigan,52245,65.05173508647417,1.3302708393147669,3.585032060484257,14.238683127572017,94.1,47694,60307,15.4
Michigan,Washtenaw,WashtenawMichigan,367601,520.7034293241923,12.311174343921806,4.917016003764952,9.568254710950187,96.1,69434,97553,14.2
Michigan,Wayne,WayneMichigan,1749343,2858.029996078944,38.72916860787164,6.142363161484054,10.516119480284884,92.8,45321,65173,23.1
Michigan,Wexford,WexfordMichigan,33631,59.52389380530973,0.6660521542624365,2.1111474532425443,13.127769022627934,91.8,44166,56414,16.3
Minnesota,Anoka,AnokaMinnesota,356921,843.7649228150635,7.378663625844374,4.866623146298481,9.5177924526716,95.9,79923,95333,6.1
Minnesota,Becker,BeckerMinnesota,34423,26.173205596107056,0.6565377799726927,2.268831885657845,14.028411236673154,92.8,59278,73240,12.3
Minnesota,Carlton,CarltonMinnesota,35871,41.64364159836541,1.711689108193248,1.8204120320035684,11.769953444286472,95.8,60390,73094,12.0
Minnesota,Cook,CookMinnesota,5463,3.7616713030545075,1.3728720483250962,2.3796448837634996,18.909024345597658,94.7,52271,67969,13.0
Minnesota,Crow Wing,Crow WingMinnesota,65055,65.11360224201782,0.8546614403197295,1.5386980247482898,15.835831219737145,95.0,54508,72640,10.5
Minnesota,Dakota,DakotaMinnesota,429021,763.151715673195,7.48844462159195,7.557905090892987,9.641252992277767,96.2,83288,104036,6.4
Minnesota,Goodhue,GoodhueMinnesota,46340,61.228264890862,1.488994389296504,3.4203711696158825,13.834700043159257,94.5,64765,79784,9.9
Minnesota,Hennepin,HennepinMinnesota,1265843,2286.6074170414927,13.83283708959168,6.989255381591556,9.522112931856478,94.8,74113,105791,11.0
Minnesota,Lake,LakeMinnesota,10641,5.044825510005737,0.6390376844281552,1.4378347899633492,17.742693355887603,95.9,59516,71210,8.5
Minnesota,Lyon,LyonMinnesota,25474,35.6499104343932,3.3720656355499727,7.191646384548952,11.490146816361781,95.1,55525,75523,13.6
Minnesota,Olmsted,OlmstedMinnesota,158293,242.2790234942986,6.880278976328707,5.19227003089208,10.979007283960756,96.0,74880,98903,8.9
Minnesota,Ramsey,RamseyMinnesota,550321,3615.537743906445,12.891748633979077,7.513614781191341,9.793011714980892,94.5,62304,85481,14.7
Minnesota,Scott,ScottMinnesota,149013,418.0122307001795,5.394160241052794,5.290813553179924,7.371168958413024,96.3,97744,115191,5.8
Minnesota,Stearns,StearnsMinnesota,161075,119.92510032535941,7.762843395933572,3.5616948626416267,10.554089709762533,96.2,60606,76763,13.1
Minnesota,Washington,WashingtonMinnesota,262440,682.9395232642865,5.036198750190519,4.458923944520652,10.353604633440025,97.0,92376,117077,4.7
Minnesota,Wright,WrightMinnesota,138377,209.1993468992834,1.82689319756896,3.1262420778019466,8.687859976730238,96.7,81881,95286,4.5
Mississippi,Bolivar,BolivarMississippi,30628,34.940734909933035,63.745592268512475,2.2332506203473943,10.72221496669714,85.4,29912,45259,34.6
Mississippi,DeSoto,DeSotoMississippi,184945,388.41751548881655,30.082456946659818,5.0907026413258,8.742058449809404,91.1,65169,80337,9.1
Mississippi,Forrest,ForrestMississippi,74897,160.6163281936909,37.80391737986835,2.969411324886177,9.456987596298918,85.8,40675,55876,25.0
Mississippi,Hancock,HancockMississippi,47632,100.5424802110818,8.359926100100774,3.8503527040644943,13.845733960362782,85.6,47543,62769,17.9
Mississippi,Harrison,HarrisonMississippi,208080,362.51502639418806,25.924644367550943,5.574778931180315,10.184544405997693,84.2,45566,60470,20.1
Mississippi,Hinds,HindsMississippi,231840,266.56242095338837,73.125,1.5584023464458248,9.619996549344375,87.6,43005,60097,22.2
Mississippi,Jackson,JacksonMississippi,143617,198.7090971982013,21.69589951050363,6.830667678617434,10.89007568741862,86.5,51142,64894,16.0
Mississippi,Lauderdale,LauderdaleMississippi,74125,105.34655998180862,44.190219224283304,2.2839797639123103,12.02293423271501,87.7,41704,59086,21.8
Mississippi,Lee,LeeMississippi,85436,189.87887543060341,30.565569549136196,2.7318694695444545,10.279039280865208,88.4,47978,65246,15.9
Mississippi,Yalobusha,YalobushaMississippi,12108,25.91997944897566,38.86686488272217,1.7096134786917743,13.825569871159562,86.9,41864,49546,16.2
Missouri,Andrew,AndrewMissouri,17712,40.933672290270394,1.1574074074074074,2.6817976513098465,13.188798554652212,92.9,55683,70526,8.6
Missouri,Boone,BooneMissouri,180463,263.2920441779373,9.819187312634723,3.53922964818273,8.243240996769421,93.0,54043,73099,18.3
Missouri,Buchanan,BuchananMissouri,87364,214.11170747248977,5.971567235932421,6.857515681516414,11.33876653999359,89.9,50457,63587,17.2
Missouri,Callaway,CallawayMissouri,44743,53.611397349565046,4.659946807321816,2.1746418434168473,10.95143374382585,90.5,55376,65892,11.6
Missouri,Cass,CassMissouri,105780,151.79955226450835,4.551900170164493,4.577424844015883,12.004159576479486,92.6,67659,82359,9.8
Missouri,Cedar,CedarMissouri,14349,30.241527567020736,0.4669314934838665,2.460101749250819,16.83044114572444,83.9,39412,53359,18.5
Missouri,Clay,ClayMissouri,249948,629.1165366221999,7.292316801894794,7.065869700897787,9.690415606446141,92.6,68367,85359,7.9
Missouri,Clinton,ClintonMissouri,20387,48.660970021004395,1.4126649335360768,2.3152008632952374,12.404963947613675,92.1,58510,69879,10.9
Missouri,Greene,GreeneMissouri,293086,434.0085887753591,3.450523054666548,3.9496939464866965,11.632421882996798,89.6,44808,61753,17.9
Missouri,Iron,IronMissouri,10125,18.400392541707557,1.4617283950617284,1.88641975308642,14.745679012345677,87.1,37188,49709,20.9
Missouri,Jackson,JacksonMissouri,703011,1163.0397379479205,23.738604374611494,9.243952086098226,10.281346949052006,88.4,52805,71871,15.2
Missouri,Jefferson,JeffersonMissouri,225081,342.7820842788176,1.1769096458608235,2.0899142975195595,9.969299940910162,91.6,63030,75099,10.3
Missouri,Lincoln,LincolnMissouri,59013,94.18571246169562,2.0063375866334536,2.6384017080982156,8.821785030417027,91.6,61628,70775,12.6
Missouri,Monroe,MonroeMissouri,8644,13.346715046707327,2.938454419250347,1.6543267006015734,16.832484960666356,89.2,43973,57073,14.1
Missouri,Perry,PerryMissouri,19136,40.34151997470222,0.7054765886287625,2.461329431438127,12.776964882943142,94.1,54964,61917,8.2
Missouri,St. Louis City,St. Louis CityMissouri,300576,4855.047649814247,45.30202012136698,4.17298786330246,9.08888267859044,88.3,41107,60564,24.2
Montana,Cascade,CascadeMontana,81366,30.156106383609572,1.6567116486001523,4.7439962637956885,13.166433153897206,91.2,48160,67396,12.8
Montana,Fergus,FergusMontana,11050,2.5462002857274526,0.3438914027149321,2.1990950226244346,17.176470588235293,87.6,50327,65238,13.8
Montana,Flathead,FlatheadMontana,103806,20.403486082010197,0.30152399668612606,3.0162033023139316,12.955898502976707,90.3,52966,72682,11.7
Montana,Gallatin,GallatinMontana,114434,43.96758738074838,0.4745093241519129,3.9830819511683586,8.13831553559257,91.7,61499,84251,11.9
Montana,Lewis and Clark,Lewis and ClarkMontana,69432,20.073839997918373,0.47960594538541307,3.432135038598917,12.319967738218688,93.6,62130,76249,11.2
Montana,Lincoln,LincolnMontana,19980,5.5301528957186985,0.4454454454454454,3.3433433433433435,19.33933933933934,87.7,38287,54708,18.5
Montana,Missoula,MissoulaMontana,119600,46.11671075259696,0.5041806020066889,3.4230769230769234,10.427257525083613,92.2,51270,71308,14.9
Montana,Ravalli,RavalliMontana,43806,18.322583883353825,0.39948865452221155,3.6707300369812352,17.929050814956852,88.4,48930,65009,14.3
Montana,Richland,RichlandMontana,10803,5.183432974752177,0.5368879015088401,5.535499398315283,10.210126816625012,89.0,67272,79962,5.4
Montana,Rosebud,RosebudMontana,8937,1.7836899249560914,0.43638804968110106,5.382119279400246,10.495692066689045,80.3,56549,66388,18.7
Montana,Silver Bow,Silver BowMontana,34915,48.59564636454738,0.6988400400973793,4.665616497207504,13.017327796076186,92.1,42237,58093,19.1
Montana,Yellowstone,YellowstoneMontana,161300,61.25417253701643,0.7613143211407315,5.833230006199628,11.779913205207688,91.2,59117,79021,9.9
Nebraska,Cass,CassNebraska,26248,47.08583729482464,0.7543431880524231,3.6802804023163667,11.879000304785126,93.9,71139,85237,6.4
Nebraska,Douglas,DouglasNebraska,571327,1739.4111916215065,11.46541297715669,12.942500529469115,8.749630246776364,90.4,61688,84908,12.7
Nebraska,Knox,KnoxNebraska,8332,7.517480940136239,0.39606337013922227,3.3485357657225157,18.18290926548248,90.8,49752,63301,10.9
Nebraska,Lancaster,LancasterNebraska,319090,380.98023998567254,4.291265787082015,7.385690557522956,9.376664890783164,92.7,58009,76506,13.1
Nebraska,Sarpy,SarpyNebraska,187196,783.279635131177,4.385243274428941,10.075535802047051,7.994294749887818,94.3,79549,94557,5.4
Nevada,Churchill,ChurchillNevada,24909,5.05206410760862,2.545264763740014,14.476695170420331,13.079609779597737,87.9,51514,65350,12.8
Nevada,Clark,ClarkNevada,2266715,287.2375475674244,13.056251006412364,31.64394288651198,10.119666565933521,87.5,56802,76812,14.1
Nevada,Douglas,DouglasNevada,48905,68.9074564617032,0.9774051732951641,13.182701155301094,20.243328902975154,90.3,62503,83601,9.3
Nevada,Elko,ElkoNevada,52778,3.0738801723721196,1.318731289552465,24.665580355451137,7.514494675811892,90.1,77209,89392,11.9
Nevada,Lyon,LyonNevada,57510,28.737900948935383,1.4362719527038776,18.078595026951835,14.185359067988177,91.2,55493,67315,11.6
Nevada,Nye,NyeNevada,46523,2.558750670996243,3.7056939578273114,15.327902327880832,21.129333877866863,89.1,45711,56101,16.2
Nevada,Washoe,WashoeNevada,471519,74.81614059472865,2.7858898580969167,25.00090134225768,11.06805876327359,89.8,61155,83026,12.2
Nevada,White Pine,White PineNevada,9580,1.0793575681781054,5.11482254697286,16.701461377870565,12.536534446764092,90.6,62993,71426,10.9
Nevada,Carson City,Carson CityNevada,55916,386.53394165629754,2.3553186923242007,24.839044280706773,14.264253523141857,89.4,52034,70878,13.7
New Hampshire,Belknap,BelknapNew Hampshire,61303,153.169427579142,0.6785964797807611,1.787840725576236,15.214589824315286,91.8,68368,85080,8.7
New Hampshire,Cheshire,CheshireNew Hampshire,76085,107.66846857045822,0.8543076821975422,1.9780508641650787,13.661036998094236,92.9,63057,83055,9.9
New Hampshire,Coos,CoosNew Hampshire,31563,17.586881299834513,0.8902829262110699,1.9009599847923202,16.123308937680196,91.1,45696,61490,12.8
New Hampshire,Grafton,GraftonNew Hampshire,89886,52.6033650329188,1.2860734708408428,2.535433771666333,14.427163295730146,92.1,63153,89343,9.9
New Hampshire,Hillsborough,HillsboroughNew Hampshire,417025,475.9798662314242,3.1727114681374022,7.282297224387027,10.836760386067981,93.6,78655,99653,8.1
New Hampshire,Merrimack,MerrimackNew Hampshire,151391,162.06804264976662,1.7517553883652264,2.284812175096274,12.369955941898791,93.9,72478,91422,7.2
New Hampshire,Rockingham,RockinghamNew Hampshire,309769,445.8904306771073,1.1088908186422786,3.2659820705106064,12.252032966500845,95.2,90429,113485,4.7
New Jersey,Atlantic,AtlanticNew Jersey,263670,474.48263451502606,17.135434444570866,19.39128456024576,12.72765198922896,90.7,59989,81474,14.3
New Jersey,Bergen,BergenNew Jersey,932202,4000.695249130939,7.351518233172638,21.025164073880983,12.350971141447884,91.7,95837,130990,7.0
New Jersey,Camden,CamdenNew Jersey,506471,2289.0310042483957,21.62848415802682,17.581658179836555,10.936065441061778,92.5,67118,89592,12.6
New Jersey,Cumberland,CumberlandNew Jersey,149527,309.1316931982634,21.94520053234533,31.81298360831154,10.771967604512897,89.6,52593,68178,17.6
New Jersey,Essex,EssexNew Jersey,798975,6330.520560969812,41.89880784755468,23.78209581025689,9.42732876498013,87.7,59302,99512,16.4
New Jersey,Gloucester,GloucesterNew Jersey,291636,905.6737368404708,11.247582602970827,6.686417314734807,10.84331152532609,95.4,85160,102325,7.4
New Jersey,Hudson,HudsonNew Jersey,672391,14557.068629573501,14.782024149639122,42.6806724063826,8.260372313133281,85.9,66289,97596,16.3
New Jersey,Hunterdon,HunterdonNew Jersey,124371,290.70870927025385,2.716067250404033,6.990375569867574,12.904937646235858,97.1,112535,144382,4.8
New Jersey,Mercer,MercerNew Jersey,367430,1636.221945137157,21.486541654192635,18.459026209073837,10.676591459597747,91.8,79990,115599,11.4
New Jersey,Middlesex,MiddlesexNew Jersey,825062,2670.8814865171084,11.950495841524637,22.072038222582062,10.47993968938092,92.4,85954,108458,8.5
New Jersey,Monmouth,MonmouthNew Jersey,618795,1319.9833614198255,7.469840577250947,11.139391882610559,12.35336419977537,93.7,95699,128657,7.4
New Jersey,Morris,MorrisNew Jersey,491845,1068.8100308574906,3.827425306753144,13.855381268489056,12.299403267289492,94.9,111316,150364,4.6
New Jersey,Ocean,OceanNew Jersey,607186,965.6573046216483,3.598732513595505,9.522288063295267,16.562799537538744,93.3,68021,90114,10.7
New Jersey,Passaic,PassaicNew Jersey,501826,2718.597973888076,14.910945228027245,42.90909598147565,10.180620374392719,87.6,66476,89683,16.7
New Jersey,Union,UnionNew Jersey,556341,5408.720591094692,23.75575411483245,32.81296902439331,10.050850108117144,88.2,77095,113166,9.8
New Jersey,Warren,WarrenNew Jersey,105267,294.9316373417012,5.71879126411886,10.160829129736765,12.86158055230984,93.8,78145,97105,7.8
New Mexico,Bernalillo,BernalilloNew Mexico,679121,585.0305384940086,3.5535640924076857,50.30429039891271,11.292391193910953,90.8,51643,71513,17.4
New Mexico,Dona Ana,Dona AnaNew Mexico,218195,57.306481138591884,2.416187355347281,68.76097069135406,11.257819840051331,88.7,39164,57536,27.7
New Mexico,Eddy,EddyNew Mexico,58460,13.99994731460128,2.011631885049607,50.543961683202184,9.82894286691755,89.8,62982,76170,15.3
New Mexico,Lea,LeaNew Mexico,71070,16.185637211251375,4.298578865906853,60.0886449978894,7.57140847052202,85.9,59797,73825,16.6
New Mexico,Luna,LunaNew Mexico,23709,7.995777673606075,1.8980134126281158,67.8898308659159,15.732422286895273,90.2,27377,40988,30.2
New Mexico,Rio Arriba,Rio ArribaNew Mexico,38921,6.640856942008313,0.873564399681406,71.08758767760335,13.609619485624727,89.4,48652,38422,26.4
New Mexico,Sandoval,SandovalNew Mexico,146748,39.54778812337461,2.7318941314362037,39.94125984681222,12.024013955897184,90.2,59420,74509,14.3
New Mexico,San Juan,San JuanNew Mexico,123958,22.48438710192325,0.7865567369592926,20.59891253489085,10.383355652721082,85.5,50582,65337,21.3
New Mexico,Santa Fe,Santa FeNew Mexico,150358,78.7457905845261,1.197142819138323,50.89785711435374,16.744037563681346,87.7,59192,85113,12.8
New Mexico,Taos,TaosNew Mexico,32723,14.853094035250168,0.8648351312532468,56.5382147113651,18.335727164379794,89.2,36758,53538,19.4
New Mexico,Valencia,ValenciaNew Mexico,76688,71.9278170665366,1.7577717504694346,61.12168787815564,12.12836428124348,91.4,45084,57714,19.5
New York,Albany,AlbanyNew York,305506,584.3649579188983,14.106433261539872,6.252577690781851,11.871779932309021,96.0,64535,86827,12.0
New York,Chautauqua,ChautauquaNew York,126903,119.69384001584562,2.7934721795387025,7.77286588969528,14.095805457711796,94.5,45332,59330,18.7
New York,Dutchess,DutchessNew York,294218,369.79249148473536,12.050928223290214,12.901997838337559,12.459808713267034,95.0,78028,100352,9.1
New York,Erie,ErieNew York,918702,881.0883388159472,13.968403247190055,5.765634558322503,12.548573966313342,96.3,55673,75293,14.5
New York,Essex,EssexNew York,36885,20.55756508362919,2.768062898197099,3.014775654059916,16.367086891690388,96.1,56196,72078,9.5
New York,Franklin,FranklinNew York,50022,30.704920447849148,6.427172044300508,3.6204070209107995,11.7228419495422,93.5,51696,65355,18.2
New York,Hamilton,HamiltonNew York,4416,2.571373670205023,1.0643115942028987,1.970108695652174,20.17663043478261,93.2,57552,66547,6.9
New York,Herkimer,HerkimerNew York,61319,43.44336046816439,1.5182896002870236,2.3059736786314193,14.463706192207962,94.1,51862,63842,14.6
New York,Jefferson,JeffersonNew York,109834,86.57958836188209,6.796620354352932,7.794489866525849,9.701913797184842,94.0,52268,65268,14.2
New York,Monroe,MonroeNew York,741770,1128.665114651329,16.245062485676154,9.17912560497189,12.233441632851154,96.2,57479,77604,14.7
New York,Nassau,NassauNew York,1356924,4765.8190502950265,13.075824438214667,17.482556134315555,12.560909822510325,95.2,111240,146552,5.7
New York,Niagara,NiagaraNew York,209281,400.64514893942874,7.429723672956455,3.330450447006656,13.206645610447199,96.4,54085,69983,13.4
New York,Oneida,OneidaNew York,228671,188.60552774180778,7.124209016447209,6.158629646960043,13.37860944326128,95.8,53844,70759,16.1
New York,Onondaga,OnondagaNew York,460528,591.641722015956,12.0109960740715,5.16841538408088,11.857910919640064,95.9,59225,79427,14.6
New York,Orange,OrangeNew York,384940,474.24509357020537,13.200498779030498,21.562321400737776,9.639164545123915,94.8,76716,96483,11.8
New York,Oswego,OswegoNew York,117124,123.07465980139757,1.21324408319388,2.7475154537071824,11.06434206482019,95.0,53597,68539,17.9
New York,Putnam,PutnamNew York,98320,426.9028700447223,3.9432465419039873,16.40154597233523,12.179617575264443,95.4,102186,127975,5.3
New York,Rockland,RocklandNew York,325789,1877.2054163065397,13.079631295102045,18.39749040022837,11.244394377956285,93.9,91108,119472,14.3
New York,Saratoga,SaratogaNew York,229863,283.7884886046569,2.0111979744456483,3.3807093790649216,12.75498884117931,96.5,80839,100650,6.2
New York,Steuben,SteubenNew York,95379,68.59035208836728,1.6921963954329569,1.704777781272607,13.660239675400247,94.2,51789,68301,14.0
New York,Suffolk,SuffolkNew York,1476601,1618.991283372622,8.815990237037628,20.210537579210634,12.034530655200694,94.6,96675,123111,7.1
New York,Tompkins,TompkinsNew York,102180,215.27441272516592,4.4255235858289295,5.401252691329027,9.85907222548444,96.3,58743,80256,19.6
