State,County,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,COVID Deaths (Normalized by Population),COVID Cases (Normalized by Population)
New Mexico,Sandoval,0.773219071,0.22067333600000005,0.006107593000000001,0.0,0.0,0.0,0.0013149615192242533,0.01984543151712677
New Mexico,Santa Fe,0.802487815,0.195681917,0.001830268,0.0,0.0,0.0,1.9952380318972053e-05,0.0015961904255177642
New Mexico,Valencia,0.7595237309999999,0.237693326,0.002782943,0.0,0.0,0.0,2.607969956186105e-05,0.001616941372835385
New York,Albany,0.842075255,0.155644135,0.00228061,0.0,0.0,0.0,0.0003960642344176546,0.006913121182562699
New York,Bronx,0.7288731690000001,0.258346433,0.012780398,0.0,0.0,0.0,0.0,0.0
New York,Chautauqua,0.8810151690000001,0.111176374,0.007808456999999999,0.0,0.0,0.0,5.516024049864857e-05,0.001000764363332624
New York,Erie,0.746681388,0.246933403,0.006385208000000001,0.0,0.0,0.0,0.0006901040816282102,0.007986267581870944
New York,Essex,0.902780897,0.094938493,0.00228061,0.0,0.0,0.0,0.0,0.0011386742578283855
New York,Franklin,0.986172881,0.011970109,0.00185701,0.0,0.0,0.0,0.0,0.0006197273199792093
New York,Hamilton,0.966002656,0.033025526,0.000971817,0.0,0.0,0.0,0.0,0.001358695652173913
New York,Herkimer,0.977789348,0.020322078,0.001888574,0.0,0.0,0.0,4.892447691580098e-05,0.002641921753453253
New York,Jefferson,0.948172514,0.048328667,0.003498819,0.0,0.0,0.0,0.0,0.0008012090973651148
New York,Monroe,0.849324741,0.146568165,0.004107094,0.0,0.0,0.0,0.0003586017229060221,0.005095919220243472
New York,Niagara,0.923308507,0.072477837,0.004213655,0.0,0.0,0.0,0.0004204872874269523,0.00591071334712659
New York,Onondaga,0.902113848,0.096062164,0.001823989,0.0,0.0,0.0,0.00039954139596289474,0.006216777264357433
New York,Orange,0.894110088,0.103151433,0.002738478,0.0,0.0,0.0,0.0012417519613446251,0.027874473943991267
New York,Oswego,0.957577907,0.040774224,0.001647869,0.0,0.0,0.0,2.5613879307400706e-05,0.0017161299135958472
New York,Saratoga,0.960645925,0.03699957,0.002354504,0.0,0.0,0.0,6.090584391572371e-05,0.002392729582403432
New York,Steuben,0.933102427,0.065979299,0.000918274,0.0,0.0,0.0,0.0004298640161880498,0.0028098428375218864
New York,Tompkins,0.942543587,0.055617301,0.001839112,0.0,0.0,0.0,0.0,0.0017322372284204347
New York,Wayne,0.929679262,0.06555391599999999,0.004766822,0.0,0.0,0.0,3.3363731399719746e-05,0.0019350964211837453
North Carolina,Avery,0.907053118,0.091084685,0.001862197,0.0,0.0,0.0,0.0,0.0006834880674374893
North Carolina,Durham,0.765286499,0.234258127,0.000455373,0.0,0.0,0.0,0.00019596376847658392,0.01167073110038322
North Carolina,Forsyth,0.7019475009999999,0.294403274,0.003649225,0.0,0.0,0.0,9.155233523849383e-05,0.008048758157967016
North Carolina,Graham,0.8142571759999999,0.184177879,0.001564945,0.0,0.0,0.0,0.0,0.0011846937566639024
North Carolina,Guilford,0.7724051040000001,0.224389423,0.0032054740000000003,0.0,0.0,0.0,0.00021408333240253622,0.0053818688171802815
North Carolina,Johnston,0.823790083,0.17566167100000002,0.000548246,0.0,0.0,0.0,0.00015286210405132344,0.007361265698221545
North Carolina,Lenoir,0.8794510240000001,0.119949456,0.00059952,0.0,0.0,0.0,0.00019660762480115817,0.006631038981929972
North Carolina,Macon,0.94979035,0.049726558,0.000483092,0.0,0.0,0.0,8.366333872497072e-05,0.007864353840147248
North Carolina,Person,0.8965236190000001,0.102235884,0.001240497,0.0,0.0,0.0,2.532286654849329e-05,0.002709546720688782
North Carolina,Rockingham,0.851790585,0.14623792900000002,0.001971486,0.0,0.0,0.0,2.197560707614548e-05,0.0025711460279090213
North Carolina,Rowan,0.818640716,0.180893735,0.000465549,0.0,0.0,0.0,0.0002955914644445696,0.008635493496987782
North Carolina,Union,0.77715557,0.212617628,0.010226802,0.0,0.0,0.0,0.00010005878453591484,0.005257255304157859
North Carolina,Wake,0.654372369,0.342891648,0.002735983,0.0,0.0,0.0,4.227527319270958e-05,0.00476541271010586
North Carolina,Yancey,0.759695998,0.236198507,0.004105495,0.0,0.0,0.0,0.0,0.002435109856660579
Ohio,Allen,0.848387685,0.146593227,0.005019088,0.0,0.0,0.0,0.0003908120096530567,0.002901779171673945
Ohio,Ashtabula,0.899916141,0.092299394,0.007784465,0.0,0.0,0.0,0.0004524840345121914,0.004329449512037104
Ohio,Butler,0.714745365,0.26335055,0.021904085,0.0,0.0,0.0,0.00011484232670553907,0.0037793565697641033
Ohio,Clark,0.669526162,0.32043566100000004,0.010038177,0.0,0.0,0.0,6.712260316371202e-05,0.0055115115264425755
Ohio,Clermont,0.703185038,0.28942576600000003,0.007389196,0.0,0.0,0.0,2.906582440366617e-05,0.0017245722479508597
Ohio,Clinton,0.807744395,0.182466183,0.009789422,0.0,0.0,0.0,2.3827678231033168e-05,0.0014773160503240563
Ohio,Delaware,0.880684597,0.116192791,0.0031226120000000003,0.0,0.0,0.0,7.170960478446483e-05,0.002476371685223519
Ohio,Fayette,0.909830783,0.08673777699999999,0.00343144,0.0,0.0,0.0,0.0,0.00161262050832603
Ohio,Franklin,0.693722085,0.294416997,0.011860918,0.0,0.0,0.0,0.0003090929526806789,0.007091670742339506
Ohio,Geauga,0.7864161190000001,0.189272377,0.024311504,0.0,0.0,0.0,0.00044848316586402424,0.004164486540165939
Ohio,Greene,0.7553719170000001,0.240508403,0.00411968,0.0,0.0,0.0,5.3274297519193545e-05,0.001314099338806774
Ohio,Jefferson,0.535831025,0.455041545,0.00912743,0.0,0.0,0.0,3.061615001913509e-05,0.0012246460007654036
Ohio,Knox,0.8591072470000001,0.137037878,0.003854875,0.0,0.0,0.0,1.6045698148326432e-05,0.0006257822277847308
Ohio,Licking,0.866884708,0.129213898,0.003901394,0.0,0.0,0.0,6.219538397168414e-05,0.002352116339292782
Ohio,Lorain,0.859427044,0.13874647199999998,0.001826484,0.0,0.0,0.0,0.00021624552581552,0.003104898445291495
Ohio,Madison,0.826394968,0.16745612599999998,0.006148906,0.0,0.0,0.0,0.00017884688471082695,0.0042029017907044336
Ohio,Mahoning,0.7894295990000001,0.209655904,0.000914496,0.0,0.0,0.0,0.0009970133328668944,0.007661260347292978
Ohio,Medina,0.7793698029999999,0.219531222,0.001098975,0.0,0.0,0.0,0.00017802899647280048,0.002731632414629533
Ohio,Miami,0.847755585,0.146192691,0.006051723,0.0,0.0,0.0,0.00028975483002607796,0.004131343060371821
Ohio,Montgomery,0.6957309859999999,0.2969605,0.007308514,0.0,0.0,0.0,4.890095112349935e-05,0.0033553575693970323
Ohio,Noble,0.893382565,0.104727134,0.001890301,0.0,0.0,0.0,0.0,0.0007626178591236827
Ohio,Preble,0.7546798790000001,0.241667147,0.003652975,0.0,0.0,0.0,4.892128565138692e-05,0.0016144024264957686
Ohio,Scioto,0.959374454,0.040170172,0.000455373,0.0,0.0,0.0,0.0,0.0004779987784475662
Ohio,Stark,0.6996668909999999,0.291208174,0.009124935,0.0,0.0,0.0,0.0003022077354387138,0.0028385940864422057
Ohio,Summit,0.706524939,0.29027996100000003,0.0031950990000000003,0.0,0.0,0.0,0.0003807671904371984,0.003639468922188561
Ohio,Trumbull,0.772182965,0.220053853,0.007763183000000002,0.0,0.0,0.0,0.00031317243678462834,0.0043591582733086155
Ohio,Warren,0.673779103,0.313497414,0.012723483,0.0,0.0,0.0,8.951330338189786e-05,0.0032267414600046034
Ohio,Washington,0.8738932859999999,0.121620415,0.004486299,0.0,0.0,0.0,0.0003338285122932349,0.0021198110530620423
Ohio,Wood,0.872820473,0.122703718,0.004475809,0.0,0.0,0.0,0.0003898575873166332,0.002935398304501709
Oklahoma,Canadian,0.860529255,0.135763079,0.003707667,0.0,0.0,0.0,2.0228446590158185e-05,0.0019486736881852388
Oklahoma,Cleveland,0.728351449,0.266618152,0.0050303990000000005,0.0,0.0,0.0,0.0001408381276979304,0.0032075883583203646
Oklahoma,Comanche,0.795408386,0.201851888,0.002739726,0.0,0.0,0.0,4.1408210419962074e-05,0.003378909970268905
Oklahoma,Creek,0.905577749,0.093469591,0.000952661,0.0,0.0,0.0,9.787198344565308e-05,0.002055311652358715
Oklahoma,Dewey,0.788578797,0.206805588,0.004615615,0.0,0.0,0.0,0.0,0.0010222858311183807
Oklahoma,Kay,0.683010157,0.312408454,0.004581389,0.0,0.0,0.0,0.00016077908953098446,0.002250907253433782
Oklahoma,Mayes,0.923615914,0.07534061,0.001043475,0.0,0.0,0.0,0.00012165450121654502,0.0019951338199513387
Oklahoma,Oklahoma,0.680935449,0.308106894,0.010957657,0.0,0.0,0.0,8.778155935162032e-05,0.003798433475372257
Oklahoma,Ottawa,0.743493414,0.255132953,0.001373633,0.0,0.0,0.0,6.425289941208598e-05,0.002345230828541138
Oklahoma,Pittsburg,0.7948943159999999,0.203734566,0.001371117,0.0,0.0,0.0,6.87222247674898e-05,0.0013286296788381365
Pennsylvania,Adams,0.7634559590000001,0.231524939,0.005019102,0.0,0.0,0.0,0.00012620256482443279,0.003310390354240892
Pennsylvania,Armstrong,0.697235562,0.297728993,0.005035445,0.0,0.0,0.0,9.26855642233722e-05,0.0011740171468293814
Pennsylvania,Beaver,0.62847768,0.3610250270000001,0.010497293,0.0,0.0,0.0,0.0005063167590847257,0.004135936899511374
Pennsylvania,Blair,0.742839083,0.25396328100000004,0.003197636,0.0,0.0,0.0,8.208226284382208e-06,0.000590992292475519
Pennsylvania,Cambria,0.68320116,0.315885598,0.000913242,0.0,0.0,0.0,2.3042890500184345e-05,0.0006375199705051001
Pennsylvania,Centre,0.7370811190000001,0.26018165,0.002737231,0.0,0.0,0.0,4.31074298734489e-05,0.0012624318748652892
Pennsylvania,Clearfield,0.927590562,0.071430433,0.000979005,0.0,0.0,0.0,0.0,0.0009084600340672511
Pennsylvania,Cumberland,0.70253919,0.292881944,0.004578866,0.0,0.0,0.0,0.00025259501914196627,0.0033784583810237997
Pennsylvania,Delaware,0.572812371,0.412105136,0.015082493,0.0,0.0,0.0,0.00115571851284612,0.0127570150349274
Pennsylvania,Elk,0.941549965,0.056066765,0.00238327,0.0,0.0,0.0,3.3433634236041456e-05,0.0005015045135406219
Pennsylvania,Erie,0.775104131,0.22214971,0.002746159,0.0,0.0,0.0,4.4489263257800454e-05,0.0022986119349863565
Pennsylvania,Greene,0.888532036,0.108248705,0.0032192590000000004,0.0,0.0,0.0,2.759914994618166e-05,0.001131565147793448
Pennsylvania,Indiana,0.867542642,0.124227843,0.008229516,0.0,0.0,0.0,7.136655049778169e-05,0.0013202811842089614
Pennsylvania,Lackawanna,0.7849259820000001,0.211882662,0.003191357,0.0,0.0,0.0,0.0009729389433119986,0.008141209687419517
Pennsylvania,Lawrence,0.924256006,0.073913726,0.001830268,0.0,0.0,0.0,0.00010524838619141171,0.0012045093086350453
Pennsylvania,Lebanon,0.606550099,0.3779081520000001,0.015541749,0.0,0.0,0.0,0.0003032589761130663,0.009520921343084635
Pennsylvania,Lehigh,0.79746041,0.195222114,0.007317476,0.0,0.0,0.0,0.0008123080922132147,0.011529359522146228
Pennsylvania,Luzerne,0.93925118,0.059380205,0.001368615,0.0,0.0,0.0,0.0005576260880797184,0.009183503088996492
Pennsylvania,Lycoming,0.937727909,0.061816718,0.000455373,0.0,0.0,0.0,0.00016769786141095682,0.0016505000044131017
Pennsylvania,Monroe,0.846614705,0.150622332,0.002762963,0.0,0.0,0.0,0.0006401559866330732,0.008357265770448286
Pennsylvania,Montgomery,0.7682598140000001,0.216763184,0.014977003,0.0,0.0,0.0,0.00096760799841139,0.010209227177268434
Pennsylvania,Somerset,0.93744884,0.06208430700000001,0.000466853,0.0,0.0,0.0,1.3615259983389385e-05,0.0008305308589867524
Pennsylvania,Tioga,0.8512311509999999,0.147858102,0.000910747,0.0,0.0,0.0,4.927200610972876e-05,0.0006159000763716095
Pennsylvania,Washington,0.564122814,0.429032862,0.006844325,0.0,0.0,0.0,2.900442317453412e-05,0.0011118362216904745
Pennsylvania,Westmoreland,0.7077384879999999,0.28724241,0.005019102,0.0,0.0,0.0,0.00010891404102619956,0.001934657307702229
Pennsylvania,York,0.685093695,0.307606607,0.007299698,0.0,0.0,0.0,0.0001113441916189,0.0034093591473707183
South Carolina,Anderson,0.917291462,0.081967797,0.0007407410000000001,0.0,0.0,0.0,5.43054335054651e-05,0.003134904570542758
South Carolina,Chesterfield,0.818992554,0.179589236,0.00141821,0.0,0.0,0.0,0.00030668127053669217,0.008170865279299014
South Carolina,Oconee,0.8938234009999999,0.104799167,0.001377431,0.0,0.0,0.0,1.2571342367938049e-05,0.003406833781711211
South Carolina,Pickens,0.856059171,0.143297328,0.000643501,0.0,0.0,0.0,3.9406071687525614e-05,0.00673843825856688
South Carolina,Spartanburg,0.730310128,0.266873788,0.0028160840000000004,0.0,0.0,0.0,0.0001501008490079272,0.005200368997920478
South Carolina,York,0.884087706,0.109822402,0.006089892,0.0,0.0,0.0,4.270781802198741e-05,0.004473643937803181
South Dakota,Brookings,0.877664358,0.117752964,0.004582678,0.0,0.0,0.0,0.0,0.0018530661116971238
South Dakota,Codington,0.904841871,0.094233343,0.000924786,0.0,0.0,0.0,0.0,0.002499196686779249
South Dakota,Jackson,0.923564099,0.074150287,0.002285614,0.0,0.0,0.0,0.00029904306220095687,0.0017942583732057414
South Dakota,Minnehaha,0.839985128,0.154986968,0.005027904000000001,0.0,0.0,0.0,0.00030030962958360515,0.01877970735344372
South Dakota,Union,0.8429283590000001,0.153877789,0.003193852,0.0,0.0,0.0,6.276675872457945e-05,0.007783078081847855
Tennessee,Anderson,0.904783368,0.09430339,0.000913242,0.0,0.0,0.0,2.5981449245238897e-05,0.0013510353607524227
Tennessee,Claiborne,0.935593898,0.06392160599999999,0.000484496,0.0,0.0,0.0,0.0,0.0008761225319941175
Tennessee,Jefferson,0.771359192,0.225693236,0.002947573,0.0,0.0,0.0,1.835030736764841e-05,0.00196348288833838
Tennessee,Sevier,0.81717212,0.179141854,0.003686025,0.0,0.0,0.0,3.053435114503817e-05,0.00668702290076336
Tennessee,Sumner,0.808545359,0.188724362,0.0027302790000000004,0.0,0.0,0.0,0.00027184851764140044,0.007679720623369563
Tennessee,Williamson,0.8965707159999999,0.101353701,0.002075583,0.0,0.0,0.0,5.8721876415616664e-05,0.004571917520930155
Tennessee,Wilson,0.87149671,0.126758089,0.001745201,0.0,0.0,0.0,0.00011751937341435259,0.005730797680029311
Texas,Bell,0.8460447090000001,0.145276983,0.008678308000000001,0.0,0.0,0.0,3.582017171639241e-05,0.0036233481390043096
Texas,Cameron,0.71563615,0.282539861,0.001823989,0.0,0.0,0.0,0.0001299735562891841,0.0056692102097773206
Texas,Ector,0.899519981,0.100023398,0.000456621,0.0,0.0,0.0,4.211210241663308e-05,0.0033569361640687512
Texas,Ellis,0.772225965,0.221381341,0.006392694,0.0,0.0,0.0,0.0001560939804918271,0.00729709569871717
Texas,Gregg,0.900256105,0.096084634,0.003659261,0.0,0.0,0.0,0.00010488523135261607,0.0030255355197870023
Texas,Harrison,0.8331344270000001,0.16549445599999998,0.001371117,0.0,0.0,0.0,0.0004958454164350216,0.004718044265472631
Texas,Hidalgo,0.7162199440000001,0.280118272,0.003661784,0.0,0.0,0.0,5.295226123422512e-05,0.004583824005101835
Texas,Kaufman,0.85321728,0.145409072,0.0013736470000000002,0.0,0.0,0.0,2.937849787740353e-05,0.004605079542283003
Texas,Maverick,0.839879486,0.159628872,0.0004916419999999999,0.0,0.0,0.0,3.507090167288201e-05,0.003729205877883121
Texas,McLennan,0.860549665,0.136755796,0.00269454,0.0,0.0,0.0,5.108817819556554e-05,0.007390756445625149
Texas,Nueces,0.75817959,0.239993926,0.001826484,0.0,0.0,0.0,2.484170314716777e-05,0.007607081541510486
Texas,Orange,0.7976950009999999,0.192652893,0.009652106,0.0,0.0,0.0,3.597294834284618e-05,0.0032615473164180537
Texas,Polk,0.964406083,0.034583816,0.001010101,0.0,0.0,0.0,0.0,0.0023562401417638696
Texas,Randall,0.8077959509999999,0.186174124,0.006029925,0.0,0.0,0.0,5.083035007588245e-05,0.00626665601649808
Texas,Rockwall,0.905252069,0.08676724599999999,0.007980685,0.0,0.0,0.0,0.00015250440833055332,0.003574322070247343
Texas,Smith,0.904004064,0.093710315,0.0022856210000000003,0.0,0.0,0.0,1.7185747859300284e-05,0.0026551980442618933
Texas,Travis,0.692801357,0.295327744,0.011870899,0.0,0.0,0.0,9.7334754630073e-05,0.0074782919948443985
Texas,Victoria,0.938803564,0.05953483900000001,0.001661597,0.0,0.0,0.0,8.687719907910169e-05,0.007569175969766734
Utah,Carbon,0.71167656,0.284439785,0.003883655,0.0,0.0,0.0,0.0,9.773737966085128e-05
Utah,San Juan,0.7800706000000001,0.216191841,0.003737559,0.0,0.0,0.0,0.0005879278808466162,0.026260778677815518
Vermont,Bennington,0.915841585,0.082788545,0.00136987,0.0,0.0,0.0,2.8192839018889203e-05,0.0020298844093600225
Vermont,Rutland,0.826428507,0.17082800399999998,0.0027434890000000004,0.0,0.0,0.0,1.7184788025639707e-05,0.0012544895258716985
Virginia,Albemarle,0.896317623,0.103227004,0.000455373,0.0,0.0,0.0,8.231958291411324e-05,0.003722674471782676
Virginia,Caroline,0.911556354,0.087527895,0.000915751,0.0,0.0,0.0,0.00013018714401952808,0.0041659886086248986
Virginia,Chesterfield,0.8867022920000001,0.112668777,0.000628931,0.0,0.0,0.0,0.00015022590574883363,0.008259590365133984
Virginia,Fairfax,0.7657679159999999,0.227389,0.006843084,0.0,0.0,0.0,0.00042526047203912405,0.01208158029580003
Virginia,Hanover,0.878193129,0.120196565,0.0016103060000000002,0.0,0.0,0.0,0.00025054284282612327,0.003980847391570625
Virginia,Loudoun,0.868414459,0.128319402,0.0032661390000000004,0.0,0.0,0.0,0.0002103796990844856,0.009786283243619692
Virginia,Madison,0.8935871940000001,0.105951126,0.000461681,0.0,0.0,0.0,7.540909433677702e-05,0.0032425910564814115
Virginia,Prince Edward,0.96255872,0.036958188,0.000483092,0.0,0.0,0.0,0.00017542320849048328,0.008376458205420578
Virginia,Prince William,0.914630253,0.08354449,0.001825257,0.0,0.0,0.0,0.0003061647549087353,0.015586762626638459
Virginia,Roanoke,0.860273973,0.13926940599999998,0.000456621,0.0,0.0,0.0,0.0,0.0003291359650054148
Virginia,Rockingham,0.920410785,0.079133841,0.000455373,0.0,0.0,0.0,6.101430175233074e-05,0.012080831746961488
Virginia,Stafford,0.899264429,0.098461883,0.002273687,0.0,0.0,0.0,6.540992399366833e-06,0.00034667259716644207
West Virginia,Berkeley,0.838076193,0.16007117199999998,0.001852636,0.0,0.0,0.0,8.391303253308271e-05,0.003859999496521805
West Virginia,Brooke,0.8658058240000001,0.12826184599999998,0.00593233,0.0,0.0,0.0,0.0,0.0005013902183326496
West Virginia,Cabell,0.87760382,0.119806906,0.002589274,0.0,0.0,0.0,0.0,0.0014138887378324
West Virginia,Gilmer,0.976328589,0.023189715,0.000481696,0.0,0.0,0.0,0.0,0.0016617665857088073
West Virginia,Hancock,0.864902563,0.132357711,0.002739726,0.0,0.0,0.0,3.4710170079833394e-05,0.000798333911836168
West Virginia,Monongalia,0.90801256,0.091064079,0.000923361,0.0,0.0,0.0,4.7343104950195064e-05,0.0017043517782070216
West Virginia,Ohio,0.8026035859999999,0.192917761,0.004478653,0.0,0.0,0.0,2.4148173190698128e-05,0.00231822462630702
West Virginia,Tucker,0.942383387,0.05667896400000001,0.000937648,0.0,0.0,0.0,0.0,0.000877321245796169
West Virginia,Wood,0.886193795,0.111515567,0.002290639,0.0,0.0,0.0,2.394693359515314e-05,0.0010416916113891617
Wisconsin,Brown,0.8164530459999999,0.178071244,0.0054757090000000005,0.0,0.0,0.0,0.00015876495981734468,0.011022824353032791
Wisconsin,Columbia,0.8965593270000001,0.098608568,0.004832106,0.0,0.0,0.0,1.7381631092261693e-05,0.0015295835361190293
Wisconsin,Dane,0.779079023,0.218637872,0.002283105,0.0,0.0,0.0,5.853355161470289e-05,0.003572375821984836
Wisconsin,Dodge,0.8110275220000001,0.182583527,0.006388951,0.0,0.0,0.0,5.6922323796946695e-05,0.005248238254078485
Wisconsin,Door,0.885063336,0.096031363,0.018905301,0.0,0.0,0.0,0.00010842850946942315,0.0015902848055515395
Wisconsin,Eau Claire,0.8602300740000001,0.138847756,0.00092217,0.0,0.0,0.0,9.556026986220207e-06,0.0022934464766928503
Wisconsin,Fond du Lac,0.887933065,0.107020159,0.005046775999999999,0.0,0.0,0.0,5.802539578155374e-05,0.0030269914799377195
Wisconsin,Forest,0.928360256,0.070709855,0.000929889,0.0,0.0,0.0,0.00033318525099955583,0.004331408262994225
Wisconsin,Grant,0.857380715,0.141239303,0.001379982,0.0,0.0,0.0,0.0002527265304535469,0.003129920877155466
Wisconsin,Jefferson,0.873222945,0.11866976,0.008107295,0.0,0.0,0.0,4.718706130778941e-05,0.002854817209121259
Wisconsin,Marathon,0.926861678,0.072279215,0.000859107,0.0,0.0,0.0,7.369631223653567e-06,0.001282315832915721
Wisconsin,Outagamie,0.796445163,0.192097444,0.011457393,0.0,0.0,0.0,4.790164196183836e-05,0.002613300689251404
Wisconsin,Rock,0.8668961409999999,0.12369652,0.009407339,0.0,0.0,0.0,0.00014692018560916786,0.005344221751533479
Wisconsin,Sauk,0.8570020979999999,0.140259424,0.002738478,0.0,0.0,0.0,6.207131994661866e-05,0.001675925638558704
Wisconsin,Taylor,0.894735493,0.104807886,0.000456621,0.0,0.0,0.0,0.0,0.0006390404561765718
Wisconsin,Vilas,0.929148502,0.070050216,0.000801282,0.0,0.0,0.0,0.0,0.0004956071187204325
Wisconsin,Walworth,0.8683324990000001,0.120723646,0.010943854,0.0,0.0,0.0,0.0001732968768051758,0.005892093811375977
Wisconsin,Waukesha,0.764077085,0.232225083,0.003697832,0.0,0.0,0.0,9.648736510324148e-05,0.002993582353203133
Wyoming,Fremont,0.764916286,0.231430746,0.003652968,0.0,0.0,0.0,0.0,0.009118463615292527
Wyoming,Natrona,0.8694011490000001,0.129685609,0.000913242,0.0,0.0,0.0,0.0,0.001577800596058003
Wyoming,Teton,0.8612308809999999,0.137399256,0.0013698629999999998,0.0,0.0,0.0,0.0,0.005583020797817934
Wyoming,Weston,0.900507773,0.099035606,0.000456621,0.0,0.0,0.0,0.0,0.00028872527789807997
