March 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
ID-039,"Elmore County",39.4,105,3.4,36
ID-041,"Franklin County",36.1,101,4.2,31.9
ID-043,"Fremont County",31.2,107,4.6,26.6
ID-045,"Gem County",41.2,87,1.8,39.4
ID-047,"Gooding County",40.5,97,3.1,37.4
ID-049,"Idaho County",33.4,85,1.6,31.8
ID-051,"Jefferson County",35.2,101,4.1,31.1
ID-053,"Jerome County",42.0,106,3.9,38.1
ID-055,"Kootenai County",36.0,67,0.2,35.8
ID-057,"Latah County",37.7,68,0.6,37.1
ID-059,"Lemhi County",30.2,84,1.9,28.3
ID-061,"Lewis County",36.6,67,0.3,36.3
ID-063,"Lincoln County",38.5,97,3.5,35
ID-065,"Madison County",34.7,107,4.9,29.8
ID-067,"Minidoka County",39.1,101,3.9,35.2
ID-069,"Nez Perce County",40.1,67,0.5,39.6
ID-071,"Oneida County",38.0,103,3.8,34.2
ID-073,"Owyhee County",39.2,92,2.2,37
ID-075,"Payette County",43.5,78,1.3,42.2
ID-077,"Power County",37.8,101,3.3,34.5
ID-079,"Shoshone County",33.0,66,0.4,32.6
ID-081,"Teton County",32.0,112,5.2,26.8
ID-083,"Twin Falls County",39.6,90,2.4,37.2
ID-085,"Valley County",30.9,93,2.7,28.2
ID-087,"Washington County",40.4,97,2.6,37.8
IL-001,"Adams County",44.9,104,4.5,40.4
IL-003,"Alexander County",52.2,114,5.8,46.4
IL-005,"Bond County",46.6,101,3.8,42.8
IL-007,"Boone County",39.5,109,5.1,34.4
IL-009,"Brown County",44.8,103,4.5,40.3
IL-011,"Bureau County",40.9,104,4.4,36.5
IL-013,"Calhoun County",46.7,103,4.3,42.4
IL-015,"Carroll County",40.3,111,5.5,34.8
IL-017,"Cass County",44.7,103,4.2,40.5
IL-019,"Champaign County",42.9,101,4.0,38.9
IL-021,"Christian County",44.9,101,4.0,40.9
IL-023,"Clark County",45.2,101,4.0,41.2
IL-025,"Clay County",47.6,108,4.8,42.8
IL-027,"Clinton County",47.9,106,4.5,43.4
IL-029,"Coles County",44.5,103,3.9,40.6
IL-031,"Cook County",41.2,108,4.9,36.3
IL-033,"Crawford County",46.9,107,4.7,42.2
IL-035,"Cumberland County",45.4,102,4.1,41.3
IL-037,"DeKalb County",39.2,100,4.0,35.2
IL-039,"De Witt County",43.7,106,4.8,38.9
IL-041,"Douglas County",44.1,104,4.3,39.8
IL-043,"DuPage County",40.8,107,4.9,35.9
IL-045,"Edgar County",44.2,100,4.0,40.2
IL-047,"Edwards County",48.8,111,4.9,43.9
IL-049,"Effingham County",46.1,104,4.3,41.8
IL-051,"Fayette County",46.2,100,3.9,42.3
IL-053,"Ford County",42.5,106,4.5,38
IL-055,"Franklin County",49.5,109,4.9,44.6
IL-057,"Fulton County",43.4,102,4.1,39.3
IL-059,"Gallatin County",50.9,112,5.3,45.6
IL-061,"Greene County",46.1,101,4.0,42.1
IL-063,"Grundy County",41.2,102,4.2,37
IL-065,"Hamilton County",49.5,111,5.0,44.5
IL-067,"Hancock County",44.0,104,4.6,39.4
IL-069,"Hardin County",51.5,110,5.5,46
IL-071,"Henderson County",42.8,104,4.5,38.3
IL-073,"Henry County",41.3,106,4.7,36.6
IL-075,"Iroquois County",42.7,108,4.8,37.9
IL-077,"Jackson County",49.7,106,4.8,44.9
IL-079,"Jasper County",46.9,109,4.8,42.1
IL-081,"Jefferson County",48.8,110,4.9,43.9
IL-083,"Jersey County",47.1,103,4.5,42.6
IL-085,"Jo Daviess County",39.6,110,5.5,34.1
IL-087,"Johnson County",51.4,112,5.8,45.6
IL-089,"Kane County",39.6,104,4.2,35.4
IL-091,"Kankakee County",41.6,104,4.3,37.3
IL-093,"Kendall County",40.5,102,4.0,36.5
IL-095,"Knox County",41.6,103,4.1,37.5
IL-097,"Lake County",39.9,109,5.2,34.7
IL-099,"LaSalle County",41.0,102,4.2,36.8
IL-101,"Lawrence County",48.0,110,4.9,43.1
IL-103,"Lee County",40.1,103,4.6,35.5
IL-105,"Livingston County",41.8,104,4.4,37.4
IL-107,"Logan County",44.5,108,4.8,39.7
IL-109,"McDonough County",43.1,101,4.1,39
IL-111,"McHenry County",39.3,110,5.1,34.2
IL-113,"McLean County",43.0,106,5.1,37.9
IL-115,"Macon County",44.6,106,4.7,39.9
IL-117,"Macoupin County",45.9,100,4.1,41.8
IL-119,"Madison County",47.9,106,4.7,43.2
IL-121,"Marion County",47.5,107,4.4,43.1
IL-123,"Marshall County",42.0,104,4.4,37.6
IL-125,"Mason County",44.5,106,4.4,40.1
IL-127,"Massac County",52.7,113,6.3,46.4
IL-129,"Menard County",44.6,105,4.4,40.2
IL-131,"Mercer County",41.9,103,4.6,37.3
IL-133,"Monroe County",50.1,111,5.6,44.5
IL-135,"Montgomery County",45.3,97,3.6,41.7
IL-137,"Morgan County",45.0,102,4.3,40.7
IL-139,"Moultrie County",44.4,103,4.1,40.3
IL-141,"Ogle County",40.1,110,5.3,34.8
IL-143,"Peoria County",43.0,105,4.8,38.2
IL-145,"Perry County",49.0,107,4.8,44.2
IL-147,"Piatt County",43.5,105,4.3,39.2
IL-149,"Pike County",45.6,101,4.3,41.3
IL-151,"Pope County",51.7,110,5.8,45.9
IL-153,"Pulaski County",52.4,114,6.0,46.4
IL-155,"Putnam County",41.6,103,4.1,37.5
IL-157,"Randolph County",49.5,109,5.1,44.4
IL-159,"Richland County",47.9,111,4.8,43.1
IL-161,"Rock Island County",41.7,107,5.0,36.7
IL-163,"St. Clair County",48.9,109,4.9,44
IL-165,"Saline County",50.6,111,5.3,45.3
IL-167,"Sangamon County",44.8,104,4.3,40.5
IL-169,"Schuyler County",44.4,102,4.4,40
IL-171,"Scott County",45.5,101,4.2,41.3
IL-173,"Shelby County",45.0,100,3.9,41.1
IL-175,"Stark County",41.6,104,4.5,37.1
IL-177,"Stephenson County",39.4,110,5.5,33.9
IL-179,"Tazewell County",43.8,107,5.0,38.8
IL-181,"Union County",51.0,112,5.5,45.5
IL-183,"Vermilion County",43.2,103,4.0,39.2
IL-185,"Wabash County",48.9,111,5.0,43.9
IL-187,"Warren County",41.8,100,4.1,37.7
IL-189,"Washington County",48.4,107,4.6,43.8
IL-191,"Wayne County",48.6,111,4.9,43.7
IL-193,"White County",49.9,111,5.1,44.8
IL-195,"Whiteside County",41.0,108,5.2,35.8
IL-197,"Will County",41.0,102,4.0,37
IL-199,"Williamson County",50.2,109,5.2,45
IL-201,"Winnebago County",39.8,109,5.3,34.5
IL-203,"Woodford County",42.5,106,4.9,37.6
IN-001,"Adams County",42.4,108,5.3,37.1
IN-003,"Allen County",41.6,108,4.9,36.7
IN-005,"Bartholomew County",47.4,112,5.8,41.6
IN-007,"Benton County",42.2,104,4.5,37.7
IN-009,"Blackford County",43.1,106,5.0,38.1
IN-011,"Boone County",43.5,108,5.3,38.2
IN-013,"Brown County",46.5,112,5.6,40.9
IN-015,"Carroll County",42.5,104,4.4,38.1
IN-017,"Cass County",41.7,102,4.1,37.6
IN-019,"Clark County",49.9,115,6.3,43.6
IN-021,"Clay County",45.0,103,4.4,40.6
IN-023,"Clinton County",43.0,106,4.9,38.1
IN-025,"Crawford County",48.7,110,5.0,43.7
IN-027,"Daviess County",48.0,113,5.7,42.3
IN-029,"Dearborn County",47.7,115,6.2,41.5
IN-031,"Decatur County",46.7,110,5.7,41
IN-033,"DeKalb County",41.0,109,5.3,35.7
IN-035,"Delaware County",44.5,111,5.9,38.6
IN-037,"Dubois County",48.6,113,5.4,43.2
IN-039,"Elkhart County",40.0,104,4.6,35.4
IN-041,"Fayette County",45.2,113,5.8,39.4
IN-043,"Floyd County",50.4,115,6.6,43.8
IN-045,"Fountain County",43.6,106,4.6,39
IN-047,"Franklin County",46.1,113,5.7,40.4
IN-049,"Fulton County",41.2,106,4.7,36.5
IN-051,"Gibson County",49.3,112,5.2,44.1
IN-053,"Grant County",42.8,106,4.5,38.3
IN-055,"Greene County",46.2,107,5.1,41.1
IN-057,"Hamilton County",43.9,108,5.0,38.9
IN-059,"Hancock County",44.8,109,5.2,39.6
IN-061,"Harrison County",50.1,114,6.1,44
IN-063,"Hendricks County",44.2,106,5.0,39.2
IN-065,"Henry County",44.5,112,5.9,38.6
IN-067,"Howard County",42.4,104,4.3,38.1
IN-069,"Huntington County",42.1,106,4.8,37.3
IN-071,"Jackson County",47.9,111,5.7,42.2
IN-073,"Jasper County",41.1,101,4.0,37.1
IN-075,"Jay County",43.2,108,5.4,37.8
IN-077,"Jefferson County",48.9,115,6.3,42.6
IN-079,"Jennings County",48.0,114,5.9,42.1
IN-081,"Johnson County",45.7,110,5.4,40.3
IN-083,"Knox County",48.0,110,5.2,42.8
IN-085,"Kosciusko County",40.9,105,4.8,36.1
IN-087,"LaGrange County",40.2,108,5.0,35.2
IN-089,"Lake County",40.4,100,3.7,36.7
IN-091,"LaPorte County",39.9,99,3.9,36
IN-093,"Lawrence County",47.2,110,5.4,41.8
IN-095,"Madison County",44.4,109,5.4,39
IN-097,"Marion County",44.5,105,4.7,39.8
IN-099,"Marshall County",40.5,105,4.7,35.8
IN-101,"Martin County",47.8,112,5.8,42
IN-103,"Miami County",42.0,104,4.4,37.6
IN-105,"Monroe County",46.0,109,5.2,40.8
IN-107,"Montgomery County",43.7,107,5.2,38.5
IN-109,"Morgan County",45.6,110,5.3,40.3
IN-111,"Newton County",41.9,103,4.6,37.3
IN-113,"Noble County",40.6,108,5.0,35.6
IN-115,"Ohio County",48.9,116,6.7,42.2
IN-117,"Orange County",48.2,110,5.5,42.7
IN-119,"Owen County",45.1,104,4.6,40.5
IN-121,"Parke County",44.6,105,4.8,39.8
IN-123,"Perry County",48.8,104,4.1,44.7
IN-125,"Pike County",48.7,113,5.5,43.2
IN-127,"Porter County",39.9,99,3.6,36.3
IN-129,"Posey County",50.4,111,5.1,45.3
IN-131,"Pulaski County",41.0,103,4.2,36.8
IN-133,"Putnam County",44.4,107,4.8,39.6
IN-135,"Randolph County",44.0,112,6.1,37.9
IN-137,"Ripley County",47.3,114,6.0,41.3
IN-139,"Rush County",45.4,111,5.7,39.7
IN-141,"St. Joseph County",39.9,102,4.4,35.5
IN-143,"Scott County",48.9,115,6.1,42.8
IN-145,"Shelby County",46.1,109,5.5,40.6
IN-147,"Spencer County",49.2,104,4.2,45
IN-149,"Starke County",40.5,102,4.2,36.3
IN-151,"Steuben County",40.3,111,5.6,34.7
IN-153,"Sullivan County",46.2,104,4.6,41.6
IN-155,"Switzerland County",49.4,116,6.8,42.6
IN-157,"Tippecanoe County",43.3,106,5.0,38.3
IN-159,"Tipton County",43.1,107,4.8,38.3
IN-161,"Union County",45.1,112,5.6,39.5
IN-163,"Vanderburgh County",50.3,111,5.1,45.2
IN-165,"Vermillion County",44.3,104,4.3,40
IN-167,"Vigo County",45.4,103,4.5,40.9
IN-169,"Wabash County",42.2,106,4.7,37.5
IN-171,"Warren County",42.9,104,4.4,38.5
IN-173,"Warrick County",49.5,110,5.0,44.5
IN-175,"Washington County",48.4,113,5.9,42.5
IN-177,"Wayne County",44.5,113,5.9,38.6
IN-179,"Wells County",42.4,107,5.1,37.3
IN-181,"White County",41.9,104,4.3,37.6
IN-183,"Whitley County",41.1,106,4.6,36.5
IA-001,"Adair County",41.9,113,6.1,35.8
IA-003,"Adams County",43.1,116,6.6,36.5
IA-005,"Allamakee County",37.4,111,5.5,31.9
IA-007,"Appanoose County",43.5,112,5.5,38
IA-009,"Audubon County",41.2,111,6.4,34.8
IA-011,"Benton County",39.0,103,4.4,34.6
IA-013,"Black Hawk County",38.4,105,4.7,33.7
IA-015,"Boone County",40.9,110,5.9,35
IA-017,"Bremer County",37.5,107,5.0,32.5
IA-019,"Buchanan County",37.6,105,4.3,33.3
IA-021,"Buena Vista County",37.9,107,5.5,32.4
IA-023,"Butler County",38.4,110,5.7,32.7
IA-025,"Calhoun County",39.6,110,5.9,33.7
IA-027,"Carroll County",40.6,111,6.5,34.1
IA-029,"Cass County",42.5,113,6.3,36.2
IA-031,"Cedar County",40.7,108,5.0,35.7
IA-033,"Cerro Gordo County",37.6,111,6.2,31.4
IA-035,"Cherokee County",38.1,106,5.4,32.7
IA-037,"Chickasaw County",36.5,107,5.1,31.4
IA-039,"Clarke County",43.4,112,6.2,37.2
IA-041,"Clay County",37.7,110,6.1,31.6
IA-043,"Clayton County",37.6,106,4.8,32.8
IA-045,"Clinton County",41.5,112,5.8,35.7
IA-047,"Crawford County",40.9,113,6.5,34.4
IA-049,"Dallas County",42.2,112,6.0,36.2
IA-051,"Davis County",43.3,107,5.1,38.2
IA-053,"Decatur County",43.7,111,5.8,37.9
IA-055,"Delaware County",38.4,108,5.3,33.1
IA-057,"Des Moines County",42.8,104,4.7,38.1
IA-059,"Dickinson County",36.3,107,5.7,30.6
IA-061,"Dubuque County",38.8,106,5.1,33.7
IA-063,"Emmet County",36.2,106,5.5,30.7
IA-065,"Fayette County",37.0,108,5.0,32
IA-067,"Floyd County",37.6,111,5.8,31.8
IA-069,"Franklin County",38.5,111,6.2,32.3
IA-071,"Fremont County",44.6,110,6.0,38.6
IA-073,"Greene County",40.6,109,5.8,34.8
IA-075,"Grundy County",39.5,110,5.8,33.7
IA-077,"Guthrie County",41.7,112,6.3,35.4
IA-079,"Hamilton County",39.4,109,5.6,33.8
IA-081,"Hancock County",37.3,111,5.7,31.6
IA-083,"Hardin County",39.5,110,6.0,33.5
IA-085,"Harrison County",41.7,109,5.6,36.1
IA-087,"Henry County",42.8,105,4.9,37.9
IA-089,"Howard County",35.6,108,5.4,30.2
IA-091,"Humboldt County",38.4,107,5.3,33.1
IA-093,"Ida County",39.4,109,5.8,33.6
IA-095,"Iowa County",41.4,112,5.6,35.8
IA-097,"Jackson County",40.6,111,5.7,34.9
IA-099,"Jasper County",42.1,113,6.1,36
IA-101,"Jefferson County",42.8,108,5.1,37.7
IA-103,"Johnson County",41.3,110,5.3,36
IA-105,"Jones County",40.2,110,5.8,34.4
IA-107,"Keokuk County",42.9,114,6.3,36.6
IA-109,"Kossuth County",37.0,107,5.4,31.6
IA-111,"Lee County",43.6,102,4.5,39.1
IA-113,"Linn County",40.0,110,5.6,34.4
IA-115,"Louisa County",42.1,104,4.6,37.5
IA-117,"Lucas County",43.4,111,5.9,37.5
IA-119,"Lyon County",36.7,103,5.1,31.6
IA-121,"Madison County",42.8,112,6.2,36.6
IA-123,"Mahaska County",43.4,114,6.5,36.9
IA-125,"Marion County",43.1,110,5.7,37.4
IA-127,"Marshall County",40.8,113,6.0,34.8
IA-129,"Mills County",44.0,111,6.2,37.8
IA-131,"Mitchell County",36.5,111,5.7,30.8
IA-133,"Monona County",40.6,108,5.4,35.2
IA-135,"Monroe County",43.6,112,5.9,37.7
IA-137,"Montgomery County",44.0,115,6.8,37.2
IA-139,"Muscatine County",41.0,100,4.1,36.9
IA-141,"O'Brien County",37.4,107,5.6,31.8
IA-143,"Osceola County",36.0,103,5.1,30.9
IA-145,"Page County",44.6,115,6.7,37.9
IA-147,"Palo Alto County",37.3,105,5.6,31.7
IA-149,"Plymouth County",38.7,105,5.4,33.3
IA-151,"Pocahontas County",38.0,106,5.1,32.9
IA-153,"Polk County",42.5,112,6.0,36.5
IA-155,"Pottawattamie County",42.8,112,6.0,36.8
IA-157,"Poweshiek County",41.7,114,6.2,35.5
IA-159,"Ringgold County",43.7,115,6.3,37.4
IA-161,"Sac County",39.5,110,6.1,33.4
IA-163,"Scott County",41.5,109,5.3,36.2
IA-165,"Shelby County",41.6,112,6.3,35.3
IA-167,"Sioux County",37.2,98,4.7,32.5
IA-169,"Story County",41.1,112,6.2,34.9
IA-171,"Tama County",40.0,110,5.4,34.6
IA-173,"Taylor County",44.0,116,6.7,37.3
IA-175,"Union County",43.0,114,6.4,36.6
IA-177,"Van Buren County",42.7,102,4.2,38.5
IA-179,"Wapello County",43.6,113,6.0,37.6
IA-181,"Warren County",43.4,112,6.1,37.3
IA-183,"Washington County",42.2,111,5.4,36.8
IA-185,"Wayne County",43.2,110,5.4,37.8
IA-187,"Webster County",39.5,108,5.6,33.9
IA-189,"Winnebago County",36.5,110,5.6,30.9
IA-191,"Winneshiek County",37.1,114,6.4,30.7
IA-193,"Woodbury County",40.0,109,5.7,34.3
IA-195,"Worth County",36.6,111,5.9,30.7
IA-197,"Wright County",38.3,109,5.6,32.7
KS-001,"Allen County",50.5,113,5.6,44.9
KS-003,"Anderson County",49.7,113,5.6,44.1
KS-005,"Atchison County",47.2,111,5.8,41.4
KS-007,"Barber County",49.8,105,4.8,45
KS-009,"Barton County",46.9,102,4.7,42.2
KS-011,"Bourbon County",50.6,112,5.5,45.1
KS-013,"Brown County",46.4,112,5.9,40.5
KS-015,"Butler County",50.0,112,5.6,44.4
KS-017,"Chase County",48.3,109,5.1,43.2
KS-019,"Chautauqua County",52.2,116,5.6,46.6
KS-021,"Cherokee County",52.9,116,6.0,46.9
KS-023,"Cheyenne County",44.3,110,5.6,38.7
KS-025,"Clark County",50.2,109,5.4,44.8
KS-027,"Clay County",47.2,111,5.5,41.7
KS-029,"Cloud County",46.4,111,5.4,41
KS-031,"Coffey County",49.3,113,5.4,43.9
KS-033,"Comanche County",50.1,109,5.2,44.9
KS-035,"Cowley County",51.4,112,5.6,45.8
KS-037,"Crawford County",51.5,112,5.6,45.9
KS-039,"Decatur County",45.2,115,6.2,39
KS-041,"Dickinson County",48.1,112,5.6,42.5
KS-043,"Doniphan County",46.9,111,5.7,41.2
KS-045,"Douglas County",49.0,112,5.8,43.2
KS-047,"Edwards County",48.2,108,5.4,42.8
KS-049,"Elk County",51.1,113,5.6,45.5
KS-051,"Ellis County",46.7,107,5.4,41.3
KS-053,"Ellsworth County",47.4,108,5.1,42.3
KS-055,"Finney County",47.6,114,6.1,41.5
KS-057,"Ford County",48.4,110,5.5,42.9
KS-059,"Franklin County",49.6,113,6.0,43.6
KS-061,"Geary County",47.8,111,5.5,42.3
KS-063,"Gove County",46.6,114,6.2,40.4
KS-065,"Graham County",46.2,109,5.8,40.4
KS-067,"Grant County",48.7,116,6.0,42.7
KS-069,"Gray County",48.1,113,5.8,42.3
KS-071,"Greeley County",45.5,111,5.6,39.9
KS-073,"Greenwood County",49.8,112,5.4,44.4
KS-075,"Hamilton County",47.8,117,6.1,41.7
KS-077,"Harper County",50.4,102,4.8,45.6
KS-079,"Harvey County",49.6,112,5.7,43.9
KS-081,"Haskell County",48.4,114,5.8,42.6
KS-083,"Hodgeman County",48.2,112,5.8,42.4
KS-085,"Jackson County",47.1,111,5.8,41.3
KS-087,"Jefferson County",47.8,110,5.6,42.2
KS-089,"Jewell County",44.4,106,4.7,39.7
KS-091,"Johnson County",48.9,113,6.0,42.9
KS-093,"Kearny County",47.9,115,6.3,41.6
KS-095,"Kingman County",49.2,102,4.6,44.6
KS-097,"Kiowa County",48.9,108,5.2,43.7
KS-099,"Labette County",52.9,119,6.0,46.9
KS-101,"Lane County",47.0,114,6.3,40.7
KS-103,"Leavenworth County",48.6,113,6.2,42.4
KS-105,"Lincoln County",47.1,109,5.4,41.7
KS-107,"Linn County",50.2,113,5.8,44.4
KS-109,"Logan County",46.0,110,6.0,40
KS-111,"Lyon County",48.2,110,5.1,43.1
KS-113,"McPherson County",48.7,112,5.7,43
KS-115,"Marion County",48.7,112,5.6,43.1
KS-117,"Marshall County",44.7,104,4.5,40.2
KS-119,"Meade County",49.9,111,5.6,44.3
KS-121,"Miami County",49.5,114,5.9,43.6
KS-123,"Mitchell County",46.0,109,5.0,41
KS-125,"Montgomery County",52.9,118,5.9,47
KS-127,"Morris County",47.7,112,5.4,42.3
KS-129,"Morton County",49.7,116,6.3,43.4
KS-131,"Nemaha County",45.2,108,5.1,40.1
KS-133,"Neosho County",51.4,112,5.5,45.9
KS-135,"Ness County",47.4,110,5.6,41.8
KS-137,"Norton County",45.1,109,5.7,39.4
KS-139,"Osage County",49.5,113,6.4,43.1
KS-141,"Osborne County",46.0,105,5.1,40.9
KS-143,"Ottawa County",47.6,111,5.7,41.9
KS-145,"Pawnee County",47.5,105,5.1,42.4
KS-147,"Phillips County",45.3,106,5.4,39.9
KS-149,"Pottawatomie County",46.8,110,5.4,41.4
KS-151,"Pratt County",48.3,103,4.6,43.7
KS-153,"Rawlins County",44.5,110,5.7,38.8
KS-155,"Reno County",48.7,106,4.8,43.9
KS-157,"Republic County",44.7,108,5.0,39.7
KS-159,"Rice County",47.8,104,4.9,42.9
KS-161,"Riley County",47.3,110,5.5,41.8
KS-163,"Rooks County",46.4,107,5.6,40.8
KS-165,"Rush County",47.0,105,5.1,41.9
KS-167,"Russell County",46.8,105,5.1,41.7
KS-169,"Saline County",48.3,111,5.7,42.6
KS-171,"Scott County",46.8,115,6.3,40.5
KS-173,"Sedgwick County",50.2,111,5.4,44.8
KS-175,"Seward County",49.9,115,6.1,43.8
KS-177,"Shawnee County",48.7,113,6.2,42.5
KS-179,"Sheridan County",46.0,115,6.5,39.5
KS-181,"Sherman County",44.5,113,6.0,38.5
KS-183,"Smith County",44.8,105,4.8,40
KS-185,"Stafford County",47.5,103,4.6,42.9
KS-187,"Stanton County",48.7,116,6.0,42.7
KS-189,"Stevens County",49.7,117,6.3,43.4
KS-191,"Sumner County",51.1,111,5.3,45.8
KS-193,"Thomas County",45.0,112,6.1,38.9
KS-195,"Trego County",46.5,108,5.5,41
KS-197,"Wabaunsee County",48.5,114,6.3,42.2
KS-199,"Wallace County",45.2,111,5.9,39.3
KS-201,"Washington County",45.2,106,5.1,40.1
KS-203,"Wichita County",46.4,114,6.2,40.2
KS-205,"Wilson County",51.7,114,5.7,46
KS-207,"Woodson County",50.3,113,5.5,44.8
KS-209,"Wyandotte County",48.9,114,6.2,42.7
KY-001,"Adair County",52.1,115,6.4,45.7
KY-003,"Allen County",52.6,109,5.1,47.5
KY-005,"Anderson County",50.5,116,6.6,43.9
KY-007,"Ballard County",52.9,115,6.1,46.8
KY-009,"Barren County",52.1,109,5.2,46.9
KY-011,"Bath County",50.1,115,6.0,44.1
KY-013,"Bell County",50.6,111,5.2,45.4
KY-015,"Boone County",48.8,118,6.7,42.1
KY-017,"Bourbon County",49.4,115,6.2,43.2
KY-019,"Boyd County",50.2,115,6.3,43.9
KY-021,"Boyle County",50.4,115,6.2,44.2
KY-023,"Bracken County",49.0,114,6.4,42.6
KY-025,"Breathitt County",52.2,114,6.5,45.7
KY-027,"Breckinridge County",49.8,107,4.8,45
KY-029,"Bullitt County",51.5,116,6.6,44.9
KY-031,"Butler County",52.9,114,6.2,46.7
KY-033,"Caldwell County",53.2,114,6.2,47
KY-035,"Calloway County",53.3,110,5.1,48.2
KY-037,"Campbell County",48.9,117,6.5,42.4
KY-039,"Carlisle County",53.2,113,6.0,47.2
KY-041,"Carroll County",50.0,116,6.7,43.3
KY-043,"Carter County",49.6,115,6.2,43.4
KY-045,"Casey County",51.0,115,6.3,44.7
KY-047,"Christian County",54.1,115,6.6,47.5
KY-049,"Clark County",50.2,116,6.3,43.9
KY-051,"Clay County",51.8,115,6.1,45.7
KY-053,"Clinton County",53.2,116,6.8,46.4
KY-055,"Crittenden County",52.4,112,6.0,46.4
KY-057,"Cumberland County",53.4,115,6.4,47
KY-059,"Daviess County",50.4,108,4.6,45.8
KY-061,"Edmonson County",52.2,113,5.7,46.5
KY-063,"Elliott County",50.0,115,6.0,44
KY-065,"Estill County",51.5,115,6.4,45.1
KY-067,"Fayette County",49.6,116,6.3,43.3
KY-069,"Fleming County",49.5,115,6.1,43.4
KY-071,"Floyd County",51.9,114,5.8,46.1
KY-073,"Franklin County",50.6,116,6.9,43.7
KY-075,"Fulton County",53.8,113,5.7,48.1
KY-077,"Gallatin County",49.8,117,6.8,43
KY-079,"Garrard County",50.9,115,6.4,44.5
KY-081,"Grant County",49.3,116,6.6,42.7
KY-083,"Graves County",53.3,113,5.7,47.6
KY-085,"Grayson County",51.1,113,5.5,45.6
KY-087,"Green County",51.8,114,6.0,45.8
KY-089,"Greenup County",49.4,115,6.3,43.1
KY-091,"Hancock County",49.3,100,3.9,45.4
KY-093,"Hardin County",50.8,114,5.9,44.9
KY-095,"Harlan County",49.2,112,5.1,44.1
KY-097,"Harrison County",49.3,114,6.3,43
KY-099,"Hart County",51.7,114,5.7,46
KY-101,"Henderson County",51.0,111,5.1,45.9
KY-103,"Henry County",50.1,116,6.8,43.3
KY-105,"Hickman County",53.4,114,5.8,47.6
KY-107,"Hopkins County",53.1,115,6.2,46.9
KY-109,"Jackson County",51.2,115,6.4,44.8
KY-111,"Jefferson County",51.2,115,6.6,44.6
KY-113,"Jessamine County",50.2,116,6.3,43.9
KY-115,"Johnson County",51.0,114,5.9,45.1
KY-117,"Kenton County",48.7,118,6.5,42.2
KY-119,"Knott County",51.5,115,6.0,45.5
KY-121,"Knox County",51.8,113,5.8,46
KY-123,"Larue County",51.2,114,6.0,45.2
KY-125,"Laurel County",51.7,115,6.2,45.5
KY-127,"Lawrence County",50.8,115,6.2,44.6
KY-129,"Lee County",52.0,115,6.4,45.6
KY-131,"Leslie County",51.3,114,5.9,45.4
KY-133,"Letcher County",50.3,112,5.5,44.8
KY-135,"Lewis County",49.2,115,6.2,43
KY-137,"Lincoln County",50.8,116,6.4,44.4
KY-139,"Livingston County",52.8,112,6.0,46.8
KY-141,"Logan County",53.4,115,6.0,47.4
KY-143,"Lyon County",53.3,111,5.9,47.4
KY-145,"McCracken County",53.2,114,6.4,46.8
KY-147,"McCreary County",52.2,115,6.4,45.8
KY-149,"McLean County",51.9,112,5.6,46.3
KY-151,"Madison County",51.0,115,6.4,44.6
KY-153,"Magoffin County",51.4,116,6.3,45.1
KY-155,"Marion County",51.1,114,6.1,45
KY-157,"Marshall County",53.4,110,5.8,47.6
KY-159,"Martin County",51.5,114,5.8,45.7
KY-161,"Mason County",49.0,114,6.3,42.7
KY-163,"Meade County",49.9,112,5.3,44.6
KY-165,"Menifee County",50.5,116,6.1,44.4
KY-167,"Mercer County",50.4,116,6.3,44.1
KY-169,"Metcalfe County",51.8,114,5.6,46.2
KY-171,"Monroe County",52.4,111,5.3,47.1
KY-173,"Montgomery County",50.1,115,6.3,43.8
KY-175,"Morgan County",50.7,115,6.1,44.6
KY-177,"Muhlenberg County",53.3,115,6.4,46.9
KY-179,"Nelson County",51.2,115,6.3,44.9
KY-181,"Nicholas County",49.4,115,6.2,43.2
KY-183,"Ohio County",51.6,111,5.6,46
KY-185,"Oldham County",50.1,115,6.5,43.6
KY-187,"Owen County",49.9,115,6.8,43.1
KY-189,"Owsley County",52.2,115,6.4,45.8
KY-191,"Pendleton County",49.2,116,6.4,42.8
KY-193,"Perry County",51.7,114,6.1,45.6
KY-195,"Pike County",51.9,115,6.0,45.9
KY-197,"Powell County",51.0,115,6.2,44.8
KY-199,"Pulaski County",51.8,116,6.3,45.5
KY-201,"Robertson County",49.1,114,6.2,42.9
KY-203,"Rockcastle County",51.3,116,6.4,44.9
KY-205,"Rowan County",49.7,116,5.8,43.9
KY-207,"Russell County",52.3,116,6.5,45.8
KY-209,"Scott County",49.6,116,6.5,43.1
KY-211,"Shelby County",50.3,116,6.8,43.5
KY-213,"Simpson County",53.2,114,5.8,47.4
KY-215,"Spencer County",50.9,116,6.7,44.2
KY-217,"Taylor County",51.5,115,6.2,45.3
KY-219,"Todd County",53.9,115,6.5,47.4
KY-221,"Trigg County",53.8,114,6.0,47.8
KY-223,"Trimble County",49.8,115,6.6,43.2
KY-225,"Union County",51.5,111,5.3,46.2
KY-227,"Warren County",53.1,114,5.9,47.2
KY-229,"Washington County",50.8,116,6.3,44.5
KY-231,"Wayne County",52.5,116,6.6,45.9
