February 2020 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
"Location ID","Location","Value","Rank","Anomaly (1901-2000 base period)","1901-2000 Mean"
KY-225,"Union County",38.3,78,1.9,36.4
KY-227,"Warren County",41.6,93,3.4,38.2
KY-229,"Washington County",38.2,85,2.6,35.6
KY-231,"Wayne County",41.9,100,4.4,37.5
KY-233,"Webster County",39.1,81,2.3,36.8
KY-235,"Whitley County",42.3,102,4.3,38
KY-237,"Wolfe County",40.3,95,3.7,36.6
KY-239,"Woodford County",37.5,83,2.6,34.9
LA-001,"Acadia Parish",55.4,76,0.9,54.5
LA-003,"Allen Parish",54.2,75,0.7,53.5
LA-005,"Ascension Parish",56.9,92,2.4,54.5
LA-007,"Assumption Parish",58.0,93,2.8,55.2
LA-009,"Avoyelles Parish",53.2,70,0.4,52.8
LA-011,"Beauregard Parish",54.3,78,1.3,53
LA-013,"Bienville Parish",50.2,75,1.4,48.8
LA-015,"Bossier Parish",49.6,72,0.8,48.8
LA-017,"Caddo Parish",49.8,69,0.5,49.3
LA-019,"Calcasieu Parish",55.8,80,1.5,54.3
LA-021,"Caldwell Parish",51.0,73,1.0,50
LA-023,"Cameron Parish",56.9,83,1.8,55.1
LA-025,"Catahoula Parish",51.6,67,0.4,51.2
LA-027,"Claiborne Parish",48.9,73,0.9,48
LA-029,"Concordia Parish",51.9,62,0.1,51.8
LA-031,"De Soto Parish",50.1,67,0.2,49.9
LA-033,"East Baton Rouge Parish",56.1,91,2.4,53.7
LA-035,"East Carroll Parish",50.1,76,1.6,48.5
LA-037,"East Feliciana Parish",54.9,90,2.2,52.7
LA-039,"Evangeline Parish",54.3,77,0.8,53.5
LA-041,"Franklin Parish",51.1,73,0.9,50.2
LA-043,"Grant Parish",51.9,70,0.6,51.3
LA-045,"Iberia Parish",57.3,91,2.2,55.1
LA-047,"Iberville Parish",56.6,90,2.1,54.5
LA-049,"Jackson Parish",51.0,88,2.2,48.8
LA-051,"Jefferson Parish",58.7,94,2.6,56.1
LA-053,"Jefferson Davis Parish",55.4,74,0.7,54.7
LA-055,"Lafayette Parish",56.0,82,1.4,54.6
LA-057,"Lafourche Parish",59.2,96,2.8,56.4
LA-059,"La Salle Parish",51.8,72,0.8,51
LA-061,"Lincoln Parish",50.7,90,2.5,48.2
LA-063,"Livingston Parish",56.4,92,2.6,53.8
LA-065,"Madison Parish",52.3,92,2.7,49.6
LA-067,"Morehouse Parish",49.4,72,1.1,48.3
LA-069,"Natchitoches Parish",51.8,75,0.9,50.9
LA-071,"Orleans Parish",58.5,98,3.4,55.1
LA-073,"Ouachita Parish",50.4,78,1.4,49
LA-075,"Plaquemines Parish",58.8,96,2.7,56.1
LA-077,"Pointe Coupee Parish",54.8,79,1.1,53.7
LA-079,"Rapides Parish",53.0,73,0.8,52.2
LA-081,"Red River Parish",50.6,74,0.9,49.7
LA-083,"Richland Parish",50.3,73,0.8,49.5
LA-085,"Sabine Parish",52.1,82,1.4,50.7
LA-087,"St. Bernard Parish",58.1,96,2.9,55.2
LA-089,"St. Charles Parish",58.6,95,2.8,55.8
LA-091,"St. Helena Parish",55.1,93,2.8,52.3
LA-093,"St. James Parish",57.6,93,2.6,55
LA-095,"St. John the Baptist Parish",57.9,96,3.0,54.9
LA-097,"St. Landry Parish",54.8,79,1.0,53.8
LA-099,"St. Martin Parish",56.8,89,2.0,54.8
LA-101,"St. Mary Parish",58.4,95,3.0,55.4
LA-103,"St. Tammany Parish",57.2,101,3.6,53.6
LA-105,"Tangipahoa Parish",56.2,98,3.3,52.9
LA-107,"Tensas Parish",52.3,84,1.7,50.6
LA-109,"Terrebonne Parish",59.7,96,3.2,56.5
LA-111,"Union Parish",49.8,81,1.7,48.1
LA-113,"Vermilion Parish",56.7,81,1.4,55.3
LA-115,"Vernon Parish",53.4,84,1.6,51.8
LA-117,"Washington Parish",55.8,100,3.5,52.3
LA-119,"Webster Parish",49.0,69,0.5,48.5
LA-121,"West Baton Rouge Parish",56.2,90,2.1,54.1
LA-123,"West Carroll Parish",49.4,75,1.0,48.4
LA-125,"West Feliciana Parish",54.1,80,1.1,53
LA-127,"Winn Parish",51.4,78,1.3,50.1
ME-001,"Androscoggin County",24.9,114,5.8,19.1
ME-003,"Aroostook County",15.6,105,4.6,11
ME-005,"Cumberland County",26.0,111,5.5,20.5
ME-007,"Franklin County",18.0,107,4.7,13.3
ME-009,"Hancock County",25.2,115,5.6,19.6
ME-011,"Kennebec County",24.8,114,6.2,18.6
ME-013,"Knox County",26.4,112,5.5,20.9
ME-015,"Lincoln County",26.7,114,5.9,20.8
ME-017,"Oxford County",21.1,113,5.5,15.6
ME-019,"Penobscot County",20.8,109,4.9,15.9
ME-021,"Piscataquis County",16.8,103,4.5,12.3
ME-023,"Sagadahoc County",26.8,113,6.0,20.8
ME-025,"Somerset County",17.1,102,4.3,12.8
ME-027,"Waldo County",24.4,111,5.4,19
ME-029,"Washington County",25.1,117,6.6,18.5
ME-031,"York County",27.2,110,5.4,21.8
MD-001,"Allegany County",37.7,114,6.4,31.3
MD-003,"Anne Arundel County",42.6,122,7.3,35.3
MD-005,"Baltimore County",39.7,121,7.2,32.5
MD-009,"Calvert County",42.9,122,7.1,35.8
MD-011,"Caroline County",42.3,121,7.5,34.8
MD-013,"Carroll County",39.0,123,7.7,31.3
MD-015,"Cecil County",39.2,118,6.7,32.5
MD-017,"Charles County",43.2,121,7.0,36.2
MD-019,"Dorchester County",43.5,122,7.6,35.9
MD-021,"Frederick County",39.4,121,7.4,32
MD-023,"Garrett County",34.5,118,6.9,27.6
MD-025,"Harford County",38.5,116,6.1,32.4
MD-027,"Howard County",40.4,122,7.6,32.8
MD-029,"Kent County",40.2,114,6.1,34.1
MD-031,"Montgomery County",40.8,122,7.3,33.5
MD-033,"Prince George's County",42.4,122,7.1,35.3
MD-035,"Queen Anne's County",41.2,120,6.7,34.5
MD-037,"St. Mary's County",43.2,121,6.8,36.4
MD-039,"Somerset County",44.1,122,7.4,36.7
MD-041,"Talbot County",42.9,121,7.3,35.6
MD-043,"Washington County",39.0,120,7.2,31.8
MD-045,"Wicomico County",43.7,122,7.6,36.1
MD-047,"Worcester County",44.1,122,7.4,36.7
MD-510,"Baltimore City",41.7,121,7.2,34.5
MD-511,"Washington, D.C.",42.3,122,6.9,35.4
MA-001,"Barnstable County",37.0,122,7.6,29.4
MA-003,"Berkshire County",28.3,117,7.0,21.3
MA-005,"Bristol County",35.6,120,7.1,28.5
MA-007,"Dukes County",37.3,121,7.5,29.8
MA-009,"Essex County",32.9,118,7.1,25.8
MA-011,"Franklin County",30.2,120,8.0,22.2
MA-013,"Hampden County",31.8,117,7.5,24.3
MA-015,"Hampshire County",30.9,117,7.5,23.4
MA-017,"Middlesex County",33.0,120,7.6,25.4
MA-019,"Nantucket County",38.1,124,8.1,30
MA-021,"Norfolk County",34.5,121,7.6,26.9
MA-023,"Plymouth County",35.6,119,7.2,28.4
MA-025,"Suffolk County",35.0,122,7.8,27.2
MA-027,"Worcester County",31.7,121,7.8,23.9
MI-001,"Alcona County",22.5,102,4.6,17.9
MI-003,"Alger County",18.7,87,3.0,15.7
MI-005,"Allegan County",28.4,97,4.0,24.4
MI-007,"Alpena County",22.8,108,5.2,17.6
MI-009,"Antrim County",23.3,109,5.4,17.9
MI-011,"Arenac County",24.9,105,4.7,20.2
MI-013,"Baraga County",16.8,102,4.1,12.7
MI-015,"Barry County",27.2,98,4.1,23.1
MI-017,"Bay County",26.3,104,5.0,21.3
MI-019,"Benzie County",24.5,110,5.4,19.1
MI-021,"Berrien County",29.5,97,3.9,25.6
MI-023,"Branch County",28.8,102,4.8,24
MI-025,"Calhoun County",27.8,101,4.4,23.4
MI-027,"Cass County",28.8,97,4.2,24.6
MI-029,"Charlevoix County",23.3,109,5.6,17.7
MI-031,"Cheboygan County",22.1,110,5.8,16.3
MI-033,"Chippewa County",19.4,107,5.3,14.1
MI-035,"Clare County",23.9,106,5.2,18.7
MI-037,"Clinton County",26.6,98,4.2,22.4
MI-039,"Crawford County",22.0,106,5.3,16.7
MI-041,"Delta County",19.7,92,3.0,16.7
MI-043,"Dickinson County",16.8,95,3.0,13.8
MI-045,"Eaton County",26.8,96,4.1,22.7
MI-047,"Emmet County",22.7,110,6.1,16.6
MI-049,"Genesee County",27.7,108,5.7,22
MI-051,"Gladwin County",24.6,104,4.9,19.7
MI-053,"Gogebic County",15.0,88,2.5,12.5
MI-055,"Grand Traverse County",24.3,109,5.8,18.5
MI-057,"Gratiot County",26.6,103,5.0,21.6
MI-059,"Hillsdale County",28.2,102,4.7,23.5
MI-061,"Houghton County",18.5,105,4.9,13.6
MI-063,"Huron County",26.2,109,5.4,20.8
MI-065,"Ingham County",26.8,100,4.4,22.4
MI-067,"Ionia County",26.4,97,4.1,22.3
MI-069,"Iosco County",23.8,104,4.6,19.2
MI-071,"Iron County",14.6,90,2.6,12
MI-073,"Isabella County",25.5,105,5.2,20.3
MI-075,"Jackson County",27.5,102,4.7,22.8
MI-077,"Kalamazoo County",28.2,98,4.3,23.9
MI-079,"Kalkaska County",22.8,107,5.4,17.4
MI-081,"Kent County",26.6,98,4.0,22.6
MI-083,"Keweenaw County",19.1,105,5.4,13.7
MI-085,"Lake County",24.2,101,4.2,20
MI-087,"Lapeer County",27.5,107,5.7,21.8
MI-089,"Leelanau County",24.6,111,5.7,18.9
MI-091,"Lenawee County",28.8,99,4.6,24.2
MI-093,"Livingston County",27.2,102,5.2,22
MI-095,"Luce County",18.6,99,4.0,14.6
MI-097,"Mackinac County",20.0,106,4.8,15.2
MI-099,"Macomb County",29.3,107,5.5,23.8
MI-101,"Manistee County",24.1,100,4.1,20
MI-103,"Marquette County",17.4,101,3.8,13.6
MI-105,"Mason County",24.5,92,3.4,21.1
MI-107,"Mecosta County",24.5,101,4.5,20
MI-109,"Menominee County",19.7,95,3.3,16.4
MI-111,"Midland County",26.1,104,5.0,21.1
MI-113,"Missaukee County",23.0,107,5.5,17.5
MI-115,"Monroe County",30.4,103,4.9,25.5
MI-117,"Montcalm County",25.4,100,4.4,21
MI-119,"Montmorency County",22.1,108,5.4,16.7
MI-121,"Muskegon County",27.2,102,4.3,22.9
MI-123,"Newaygo County",25.4,100,4.3,21.1
MI-125,"Oakland County",28.0,107,5.5,22.5
MI-127,"Oceana County",26.0,103,4.4,21.6
MI-129,"Ogemaw County",23.0,106,4.8,18.2
MI-131,"Ontonagon County",16.9,96,3.5,13.4
MI-133,"Osceola County",23.4,105,4.9,18.5
MI-135,"Oscoda County",22.0,105,5.1,16.9
MI-137,"Otsego County",21.4,108,5.4,16
MI-139,"Ottawa County",27.8,98,3.9,23.9
MI-141,"Presque Isle County",22.4,108,5.4,17
MI-143,"Roscommon County",22.8,107,5.2,17.6
MI-145,"Saginaw County",26.9,105,5.2,21.7
MI-147,"St. Clair County",28.7,107,5.4,23.3
MI-149,"St. Joseph County",28.8,97,4.4,24.4
MI-151,"Sanilac County",27.0,108,5.3,21.7
MI-153,"Schoolcraft County",19.0,88,2.9,16.1
MI-155,"Shiawassee County",27.0,102,4.9,22.1
MI-157,"Tuscola County",27.0,109,5.5,21.5
MI-159,"Van Buren County",29.1,101,4.3,24.8
MI-161,"Washtenaw County",28.1,103,4.9,23.2
MI-163,"Wayne County",29.7,104,5.0,24.7
MI-165,"Wexford County",23.2,106,5.1,18.1
MN-001,"Aitkin County",14.0,89,3.1,10.9
MN-003,"Anoka County",18.5,90,3.0,15.5
MN-005,"Becker County",11.0,82,1.6,9.4
MN-007,"Beltrami County",10.3,87,2.5,7.8
MN-009,"Benton County",15.7,86,2.2,13.5
MN-011,"Big Stone County",16.8,88,2.1,14.7
MN-013,"Blue Earth County",17.8,68,-0.0,17.8
MN-015,"Brown County",18.6,76,1.4,17.2
MN-017,"Carlton County",13.5,87,2.3,11.2
MN-019,"Carver County",18.2,81,2.1,16.1
MN-021,"Cass County",13.5,92,3.1,10.4
MN-023,"Chippewa County",16.9,83,1.5,15.4
MN-025,"Chisago County",18.3,92,3.5,14.8
MN-027,"Clay County",12.0,81,1.5,10.5
MN-029,"Clearwater County",10.2,83,1.8,8.4
MN-031,"Cook County",10.4,82,1.8,8.6
MN-033,"Cottonwood County",19.1,84,2.0,17.1
MN-035,"Crow Wing County",15.1,95,3.5,11.6
MN-037,"Dakota County",19.2,83,2.4,16.8
MN-039,"Dodge County",17.0,74,0.7,16.3
MN-041,"Douglas County",14.4,91,2.7,11.7
MN-043,"Faribault County",18.6,74,0.4,18.2
MN-045,"Fillmore County",17.9,68,0.4,17.5
MN-047,"Freeborn County",17.7,71,0.3,17.4
MN-049,"Goodhue County",18.2,81,1.6,16.6
MN-051,"Grant County",15.1,89,2.6,12.5
MN-053,"Hennepin County",18.7,86,2.8,15.9
MN-055,"Houston County",20.6,78,1.6,19
MN-057,"Hubbard County",11.9,85,2.2,9.7
MN-059,"Isanti County",17.7,91,3.2,14.5
MN-061,"Itasca County",11.2,86,2.1,9.1
MN-063,"Jackson County",19.0,79,1.3,17.7
MN-065,"Kanabec County",16.5,91,3.6,12.9
MN-067,"Kandiyohi County",15.9,80,1.5,14.4
MN-069,"Kittson County",10.3,97,4.5,5.8
MN-071,"Koochiching County",8.8,76,1.4,7.4
MN-073,"Lac qui Parle County",17.3,81,1.4,15.9
MN-075,"Lake County",10.5,80,1.4,9.1
MN-077,"Lake of the Woods County",8.9,86,2.5,6.4
MN-079,"Le Sueur County",17.2,66,0.0,17.2
MN-081,"Lincoln County",18.0,85,2.0,16
MN-083,"Lyon County",18.5,79,1.7,16.8
MN-085,"McLeod County",17.5,80,1.7,15.8
MN-087,"Mahnomen County",9.5,76,0.8,8.7
MN-089,"Marshall County",9.2,83,2.3,6.9
MN-091,"Martin County",19.0,73,1.1,17.9
MN-093,"Meeker County",15.7,79,1.0,14.7
MN-095,"Mille Lacs County",16.0,89,3.1,12.9
MN-097,"Morrison County",15.5,89,2.9,12.6
MN-099,"Mower County",17.1,68,0.3,16.8
MN-101,"Murray County",18.2,79,1.4,16.8
MN-103,"Nicollet County",17.8,72,0.5,17.3
MN-105,"Nobles County",18.8,75,1.0,17.8
MN-107,"Norman County",9.4,67,-0.2,9.6
MN-109,"Olmsted County",16.9,69,0.1,16.8
MN-111,"Otter Tail County",13.5,89,2.5,11
MN-113,"Pennington County",8.0,74,0.4,7.6
MN-115,"Pine County",16.0,93,3.6,12.4
MN-117,"Pipestone County",18.6,83,1.9,16.7
MN-119,"Polk County",9.0,73,0.5,8.5
MN-121,"Pope County",15.4,89,2.5,12.9
MN-123,"Ramsey County",19.3,86,3.0,16.3
MN-125,"Red Lake County",8.0,70,-0.1,8.1
MN-127,"Redwood County",18.5,77,1.5,17
MN-129,"Renville County",17.4,80,1.1,16.3
MN-131,"Rice County",17.7,76,1.0,16.7
MN-133,"Rock County",20.7,84,2.6,18.1
MN-135,"Roseau County",9.5,93,3.6,5.9
MN-137,"St. Louis County",10.2,80,1.3,8.9
MN-139,"Scott County",18.6,80,1.7,16.9
MN-141,"Sherburne County",16.5,85,2.1,14.4
MN-143,"Sibley County",18.2,79,1.5,16.7
MN-145,"Stearns County",15.6,87,2.3,13.3
MN-147,"Steele County",17.4,75,0.7,16.7
MN-149,"Stevens County",15.5,86,1.9,13.6
MN-151,"Swift County",16.3,84,1.8,14.5
MN-153,"Todd County",14.6,91,2.9,11.7
MN-155,"Traverse County",16.7,91,3.0,13.7
MN-157,"Wabasha County",17.9,70,0.7,17.2
MN-159,"Wadena County",13.2,88,2.5,10.7
MN-161,"Waseca County",17.0,66,-0.2,17.2
MN-163,"Washington County",19.1,86,3.0,16.1
MN-165,"Watonwan County",18.9,79,1.3,17.6
MN-167,"Wilkin County",15.0,90,2.9,12.1
MN-169,"Winona County",19.3,79,1.5,17.8
MN-171,"Wright County",16.9,83,2.0,14.9
MN-173,"Yellow Medicine County",18.3,85,1.8,16.5
MS-001,"Adams County",51.9,69,0.4,51.5
MS-003,"Alcorn County",43.3,74,0.7,42.6
MS-005,"Amite County",54.0,94,2.5,51.5
MS-007,"Attala County",48.7,78,1.7,47
MS-009,"Benton County",44.4,79,1.5,42.9
MS-011,"Bolivar County",47.5,76,1.4,46.1
MS-013,"Calhoun County",47.6,82,1.8,45.8
MS-015,"Carroll County",48.7,81,2.0,46.7
MS-017,"Chickasaw County",48.2,88,2.3,45.9
MS-019,"Choctaw County",48.1,82,1.8,46.3
MS-021,"Claiborne County",53.6,97,3.2,50.4
MS-023,"Clarke County",53.9,103,4.1,49.8
MS-025,"Clay County",49.2,91,2.7,46.5
MS-027,"Coahoma County",47.2,84,2.2,45
MS-029,"Copiah County",53.8,100,3.5,50.3
MS-031,"Covington County",54.0,97,3.4,50.6
MS-033,"DeSoto County",45.3,78,1.4,43.9
MS-035,"Forrest County",55.0,96,3.2,51.8
MS-037,"Franklin County",53.0,87,1.9,51.1
MS-039,"George County",55.7,96,3.0,52.7
MS-041,"Greene County",55.3,98,3.4,51.9
MS-043,"Grenada County",48.0,80,1.7,46.3
MS-045,"Hancock County",56.2,95,2.7,53.5
MS-047,"Harrison County",55.2,89,1.8,53.4
MS-049,"Hinds County",53.6,101,3.9,49.7
MS-051,"Holmes County",50.0,86,2.2,47.8
MS-053,"Humphreys County",50.1,84,2.1,48
MS-055,"Issaquena County",50.9,88,2.3,48.6
MS-057,"Itawamba County",47.2,91,2.6,44.6
MS-059,"Jackson County",56.4,97,3.0,53.4
MS-061,"Jasper County",53.8,106,4.2,49.6
MS-063,"Jefferson County",52.6,85,1.8,50.8
MS-065,"Jefferson Davis County",53.9,95,3.0,50.9
MS-067,"Jones County",54.6,101,3.8,50.8
MS-069,"Kemper County",51.8,104,3.8,48
MS-071,"Lafayette County",46.2,77,1.3,44.9
MS-073,"Lamar County",54.9,97,3.1,51.8
MS-075,"Lauderdale County",53.4,109,4.6,48.8
MS-077,"Lawrence County",54.1,97,3.0,51.1
MS-079,"Leake County",50.9,95,3.1,47.8
MS-081,"Lee County",47.4,91,2.5,44.9
MS-083,"Leflore County",49.5,86,2.4,47.1
MS-085,"Lincoln County",53.7,97,3.0,50.7
MS-087,"Lowndes County",49.9,93,3.0,46.9
MS-089,"Madison County",51.9,94,2.8,49.1
MS-091,"Marion County",54.9,97,2.9,52
MS-093,"Marshall County",45.0,79,1.5,43.5
MS-095,"Monroe County",48.5,89,2.5,46
MS-097,"Montgomery County",47.1,69,0.7,46.4
MS-099,"Neshoba County",51.6,103,4.0,47.6
MS-101,"Newton County",53.1,106,4.6,48.5
MS-103,"Noxubee County",50.6,99,3.3,47.3
MS-105,"Oktibbeha County",49.6,92,2.9,46.7
MS-107,"Panola County",46.7,81,1.6,45.1
MS-109,"Pearl River County",55.8,98,3.3,52.5
MS-111,"Perry County",55.2,97,3.3,51.9
MS-113,"Pike County",54.5,95,3.1,51.4
MS-115,"Pontotoc County",47.2,86,2.2,45
MS-117,"Prentiss County",44.9,76,1.5,43.4
MS-119,"Quitman County",47.5,85,2.2,45.3
MS-121,"Rankin County",52.6,100,3.3,49.3
MS-123,"Scott County",52.1,102,3.6,48.5
MS-125,"Sharkey County",50.5,84,2.1,48.4
MS-127,"Simpson County",53.4,99,3.5,49.9
MS-129,"Smith County",53.3,102,3.8,49.5
MS-131,"Stone County",54.9,91,2.3,52.6
MS-133,"Sunflower County",48.5,80,1.7,46.8
MS-135,"Tallahatchie County",48.1,83,2.0,46.1
MS-137,"Tate County",45.9,79,1.4,44.5
MS-139,"Tippah County",44.1,76,1.2,42.9
MS-141,"Tishomingo County",44.6,78,1.7,42.9
MS-143,"Tunica County",46.7,84,2.1,44.6
MS-145,"Union County",46.0,80,1.9,44.1
MS-147,"Walthall County",54.8,96,3.1,51.7
MS-149,"Warren County",53.6,101,4.0,49.6
MS-151,"Washington County",48.8,78,1.4,47.4
MS-153,"Wayne County",54.1,97,3.3,50.8
MS-155,"Webster County",47.7,80,1.5,46.2
MS-157,"Wilkinson County",53.0,75,0.9,52.1
MS-159,"Winston County",49.9,95,3.0,46.9
MS-161,"Yalobusha County",47.2,80,1.5,45.7
MS-163,"Yazoo County",51.7,92,2.7,49
MO-001,"Adair County",30.5,88,2.4,28.1
MO-003,"Andrew County",32.0,85,2.2,29.8
MO-005,"Atchison County",32.2,89,3.5,28.7
MO-007,"Audrain County",32.2,76,1.0,31.2
MO-009,"Barry County",38.4,67,0.6,37.8
MO-011,"Barton County",37.0,65,0.1,36.9
MO-013,"Bates County",36.4,82,1.6,34.8
MO-015,"Benton County",35.7,81,1.7,34
MO-017,"Bollinger County",38.6,81,2.0,36.6
MO-019,"Boone County",34.1,80,1.8,32.3
MO-021,"Buchanan County",32.9,82,1.9,31
MO-023,"Butler County",40.8,83,2.0,38.8
MO-025,"Caldwell County",32.2,86,2.2,30
MO-027,"Callaway County",34.6,83,1.9,32.7
MO-029,"Camden County",36.6,81,1.7,34.9
MO-031,"Cape Girardeau County",39.0,82,2.6,36.4
MO-033,"Carroll County",32.6,79,1.4,31.2
MO-035,"Carter County",40.2,90,3.1,37.1
MO-037,"Cass County",35.6,91,2.6,33
MO-039,"Cedar County",37.4,77,1.2,36.2
MO-041,"Chariton County",32.4,83,1.4,31
MO-043,"Christian County",37.0,70,0.8,36.2
MO-045,"Clark County",30.0,82,1.6,28.4
MO-047,"Clay County",33.6,83,2.1,31.5
MO-049,"Clinton County",32.2,84,1.9,30.3
MO-051,"Cole County",36.5,87,2.3,34.2
MO-053,"Cooper County",34.6,82,1.9,32.7
MO-055,"Crawford County",35.6,76,1.2,34.4
MO-057,"Dade County",37.3,68,0.7,36.6
MO-059,"Dallas County",36.2,72,1.0,35.2
MO-061,"Daviess County",31.1,80,1.6,29.5
MO-063,"DeKalb County",31.3,83,1.7,29.6
MO-065,"Dent County",35.9,70,0.9,35
MO-067,"Douglas County",37.5,71,1.2,36.3
MO-069,"Dunklin County",42.2,85,2.2,40
MO-071,"Franklin County",35.6,81,1.8,33.8
MO-073,"Gasconade County",35.2,80,1.6,33.6
MO-075,"Gentry County",31.1,88,2.5,28.6
MO-077,"Greene County",36.8,69,1.0,35.8
MO-079,"Grundy County",31.0,81,1.7,29.3
MO-081,"Harrison County",30.5,88,2.4,28.1
MO-083,"Henry County",35.7,79,1.4,34.3
MO-085,"Hickory County",36.6,81,1.6,35
MO-087,"Holt County",32.4,85,2.5,29.9
MO-089,"Howard County",33.6,81,1.7,31.9
MO-091,"Howell County",38.8,81,2.1,36.7
MO-093,"Iron County",36.4,80,1.3,35.1
MO-095,"Jackson County",34.7,86,2.4,32.3
MO-097,"Jasper County",38.2,68,0.6,37.6
MO-099,"Jefferson County",37.2,86,2.5,34.7
MO-101,"Johnson County",34.7,83,2.0,32.7
MO-103,"Knox County",29.9,82,1.4,28.5
MO-105,"Laclede County",36.1,67,0.7,35.4
MO-107,"Lafayette County",33.8,84,2.0,31.8
MO-109,"Lawrence County",37.4,67,0.6,36.8
MO-111,"Lewis County",30.2,79,1.0,29.2
MO-113,"Lincoln County",33.9,83,1.9,32
MO-115,"Linn County",31.2,81,1.4,29.8
MO-117,"Livingston County",31.6,79,1.3,30.3
MO-119,"McDonald County",39.9,74,1.2,38.7
MO-121,"Macon County",31.4,87,2.0,29.4
MO-123,"Madison County",37.0,78,1.3,35.7
MO-125,"Maries County",36.7,83,1.8,34.9
MO-127,"Marion County",31.1,76,1.1,30
MO-129,"Mercer County",29.8,83,1.8,28
MO-131,"Miller County",36.9,85,2.2,34.7
MO-133,"Mississippi County",40.6,83,2.5,38.1
MO-135,"Moniteau County",35.6,85,2.2,33.4
MO-137,"Monroe County",31.8,78,1.3,30.5
MO-139,"Montgomery County",33.6,82,1.6,32
MO-141,"Morgan County",35.5,83,2.1,33.4
MO-143,"New Madrid County",41.1,80,2.1,39
MO-145,"Newton County",39.1,75,1.0,38.1
MO-147,"Nodaway County",31.4,89,3.3,28.1
MO-149,"Oregon County",40.3,91,3.0,37.3
MO-151,"Osage County",36.1,83,1.9,34.2
MO-153,"Ozark County",38.9,73,1.4,37.5
MO-155,"Pemiscot County",42.4,85,2.3,40.1
MO-157,"Perry County",37.9,84,2.4,35.5
MO-159,"Pettis County",34.5,81,1.6,32.9
MO-161,"Phelps County",36.3,72,1.0,35.3
MO-163,"Pike County",32.2,77,1.0,31.2
MO-165,"Platte County",34.2,82,2.5,31.7
MO-167,"Polk County",37.0,78,1.4,35.6
MO-169,"Pulaski County",36.4,68,0.9,35.5
MO-171,"Putnam County",29.4,81,1.7,27.7
MO-173,"Ralls County",31.8,78,1.2,30.6
MO-175,"Randolph County",32.6,83,2.0,30.6
MO-177,"Ray County",33.1,86,2.1,31
MO-179,"Reynolds County",38.0,85,2.3,35.7
MO-181,"Ripley County",41.3,93,3.1,38.2
MO-183,"St. Charles County",35.8,87,2.4,33.4
MO-185,"St. Clair County",36.5,76,1.0,35.5
MO-186,"Ste. Genevieve County",36.9,81,1.7,35.2
MO-187,"St. Francois County",36.0,75,1.0,35
MO-189,"St. Louis County",36.6,87,2.4,34.2
MO-195,"Saline County",33.6,82,1.5,32.1
MO-197,"Schuyler County",29.9,88,2.5,27.4
MO-199,"Scotland County",29.8,85,2.1,27.7
MO-201,"Scott County",40.1,82,2.5,37.6
MO-203,"Shannon County",38.1,80,1.9,36.2
MO-205,"Shelby County",30.5,76,1.0,29.5
MO-207,"Stoddard County",40.3,80,1.9,38.4
MO-209,"Stone County",38.1,69,0.5,37.6
MO-211,"Sullivan County",30.3,83,1.7,28.6
MO-213,"Taney County",38.8,73,1.1,37.7
MO-215,"Texas County",36.2,66,0.6,35.6
MO-217,"Vernon County",36.5,70,0.3,36.2
MO-219,"Warren County",35.0,87,2.4,32.6
MO-221,"Washington County",35.7,79,1.2,34.5
MO-223,"Wayne County",39.4,85,2.3,37.1
MO-225,"Webster County",35.5,67,0.5,35
MO-227,"Worth County",30.4,88,3.1,27.3
MO-229,"Wright County",35.8,65,0.4,35.4
MO-510,"St. Louis City",36.7,85,2.2,34.5
MT-001,"Beaverhead County",20.0,51,-0.5,20.5
MT-003,"Big Horn County",26.8,79,2.4,24.4
MT-005,"Blaine County",26.0,100,7.6,18.4
MT-007,"Broadwater County",27.1,76,2.5,24.6
MT-009,"Carbon County",23.5,55,-0.2,23.7
MT-011,"Carter County",24.5,87,3.8,20.7
MT-013,"Cascade County",28.4,82,4.4,24
MT-015,"Chouteau County",29.2,97,7.0,22.2
MT-017,"Custer County",27.0,96,6.1,20.9
MT-019,"Daniels County",17.5,94,5.8,11.7
MT-021,"Dawson County",23.8,94,6.4,17.4
MT-023,"Deer Lodge County",22.0,67,0.9,21.1
MT-025,"Fallon County",23.8,90,4.7,19.1
MT-027,"Fergus County",28.4,89,4.8,23.6
MT-029,"Flathead County",26.9,95,4.3,22.6
MT-031,"Gallatin County",22.1,56,0.0,22.1
MT-033,"Garfield County",26.6,98,6.5,20.1
MT-035,"Glacier County",25.8,95,5.4,20.4
MT-037,"Golden Valley County",27.2,76,1.8,25.4
MT-039,"Granite County",24.3,68,1.8,22.5
MT-041,"Hill County",25.9,102,8.9,17
MT-043,"Jefferson County",25.4,72,1.7,23.7
MT-045,"Judith Basin County",25.7,76,2.5,23.2
MT-047,"Lake County",29.4,92,3.4,26
MT-049,"Lewis and Clark County",26.8,84,3.9,22.9
MT-051,"Liberty County",27.6,104,8.8,18.8
MT-053,"Lincoln County",28.6,92,3.8,24.8
MT-055,"McCone County",23.6,99,7.1,16.5
MT-057,"Madison County",22.3,56,-0.1,22.4
MT-059,"Meagher County",23.6,73,1.8,21.8
MT-061,"Mineral County",28.2,79,2.0,26.2
MT-063,"Missoula County",27.1,82,2.5,24.6
MT-065,"Musselshell County",29.4,84,4.0,25.4
MT-067,"Park County",21.6,59,0.0,21.6
