State,County,CS,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,COVID Deaths (Normalized by Population),COVID Cases (Normalized by Population),COVID Cases Rates
Florida,Marion,MarionFlorida,0.8681097434447235,0.13096004934091618,0.0009302072143602195,0.0,0.0,0.0,105,52.5,37.16666666666666,2.735386879443294e-05,0.001988626261355275,29.9
Florida,Martin,MartinFlorida,0.9004361799816345,0.09817457734254124,0.0013892426758242448,0.0,0.0,0.0,115,50.16666666666666,36.5,0.00015527950310559007,0.01311801242236025,67.68333333
Florida,Miami-Dade,Miami-DadeFlorida,0.7912905363366732,0.20223086954606764,0.006478594117259062,0.0,0.0,0.0,146,58.5,41.16666666666666,0.00036806112759207047,0.013971968464522588,1599.964286
Florida,Nassau,NassauFlorida,0.8844215225670519,0.11417260529387176,0.0014058721390764262,0.0,0.0,0.0,106,51.16666666666666,31.0,1.1283497884344147e-05,0.0022115655853314525,8.9
Florida,Okaloosa,OkaloosaFlorida,0.9378409179906828,0.06170120655144193,0.00045787545787545793,0.0,0.0,0.0,115,47.16666666666666,34.666666666666664,3.3216600707988115e-05,0.0033406409854890907,33.11428571
Florida,Orange,OrangeFlorida,0.8361388012468264,0.16111768857380482,0.0022868891748025933,0.0004566210045662101,0.0,0.0,151,55.5,38.5,4.1623249311781104e-05,0.007803641603729443,574.6
Florida,Osceola,OsceolaFlorida,0.9319921669824268,0.06434481553139271,0.003663017486180625,0.0,0.0,0.0,133,48.0,33.5,6.653342239940812e-05,0.005759133042892767,122.3
Florida,Palm Beach,Palm BeachFlorida,0.8150796797361087,0.18167535345844146,0.0027807142520607426,0.00046425255338904386,0.0,0.0,164,55.83333333333334,38.5,0.00034206992390280406,0.009652117559812129,413.8060606
Florida,Pasco,PascoFlorida,0.9079201846789758,0.0892967244950023,0.002783090826021977,0.0,0.0,0.0,129,50.33333333333334,36.16666666666666,3.790976393048433e-05,0.003850548879224908,121.8
Florida,Pinellas,PinellasFlorida,0.8297439928138334,0.1693427651770342,0.0009132420091324203,0.0,0.0,0.0,140,56.16666666666666,39.5,0.00017641098014761086,0.007036951946469524,276.3
Florida,Polk,PolkFlorida,0.8457194899817851,0.15108416298625146,0.0031963470319634705,0.0,0.0,0.0,143,54.66666666666666,38.0,0.00014073294268443948,0.005585166195947167,207.3
Florida,Putnam,PutnamFlorida,0.996191629564006,0.0038083704359941225,0.0,0.0,0.0,0.0,54,24.66666666666667,14.333333333333336,8.051421746890139e-05,0.005112652809275238,18.9
Florida,Santa Rosa,Santa RosaFlorida,0.8390291377659445,0.15960099922035698,0.0013698630136986301,0.0,0.0,0.0,136,54.66666666666666,39.0,0.0001462090728821768,0.005519392501302175,70.17857143
Florida,Sarasota,SarasotaFlorida,0.8205985769061224,0.17756225515881927,0.0018391679350583466,0.0,0.0,0.0,115,56.16666666666666,39.0,4.88299794371531e-05,0.003347566368080385,55.8
Florida,Seminole,SeminoleFlorida,0.9085843101834814,0.08910685966666977,0.0023088301498488647,0.0,0.0,0.0,150,50.16666666666666,36.16666666666666,0.00022363524860400882,0.0036911343609795687,64.25714286
Florida,St. Lucie,St. LucieFlorida,0.9548111795751127,0.044234215377361684,0.0009546050475254016,0.0,0.0,0.0,122,46.83333333333334,34.166666666666664,3.603023148364016e-05,0.005684298872889582,139.9714286
Florida,Volusia,VolusiaFlorida,0.8902557608774798,0.10928761811795393,0.0004566210045662101,0.0,0.0,0.0,108,51.16666666666666,37.333333333333336,0.0001048286232748462,0.0040105985352910985,112.0
Florida,Wakulla,WakullaFlorida,0.8674300834659595,0.1310727916249375,0.00048732943469785567,0.0010097954744052748,0.0,0.0,175,53.5,35.5,5.927857968523074e-05,0.001926553839769999,3.8
Georgia,Bibb,BibbGeorgia,0.7393929186316339,0.25559048831000325,0.005016593058362652,0.0,0.0,0.0,147,60.33333333333334,40.5,0.0002611665001730228,0.006019887828988176,43.34285714
Georgia,Chatham,ChathamGeorgia,0.795511141053472,0.20175287571425007,0.002279362227711655,0.0004566210045662101,0.0,0.0,180,56.5,39.0,0.00012783747365511521,0.0047645371937947,69.11428571
Georgia,Chattooga,ChattoogaGeorgia,0.9261096136420645,0.07389038635793553,0.0,0.0,0.0,0.0,97,48.66666666666666,37.5,8.068094719432005e-05,0.0025011093630239217,2.261904762
Georgia,Clarke,ClarkeGeorgia,0.7770754310189255,0.2191581219775909,0.0028456366904080405,0.0009208103130755065,0.0,0.0,162,58.0,40.16666666666666,0.00011688524206933633,0.004472808596519937,19.42857143
Georgia,Cobb,CobbGeorgia,0.7662531161175379,0.2297065032178651,0.0035655468564298287,0.0004748338081671415,0.0,0.0,200,59.66666666666666,41.333333333333336,0.00032230862432101415,0.006684286204796216,106.10139860000001
Georgia,Columbia,ColumbiaGeorgia,0.9204847988578148,0.07883492903334173,0.0006802721088435375,0.0,0.0,0.0,105,49.5,38.16666666666666,5.742945748305831e-05,0.0032224306698827162,21.91428571
Georgia,Dawson,DawsonGeorgia,0.9104726593473044,0.08332571913937467,0.006201621513321079,0.0,0.0,0.0,126,49.33333333333334,37.5,0.00011490730810479546,0.0055155507890301825,1.7469565219999998
Georgia,DeKalb,DeKalbGeorgia,0.6011527808967736,0.3892694063926941,0.008665818299772938,0.0009119944107592883,0.0,0.0,159,65.83333333333333,46.66666666666666,0.000227842333105491,0.007848048918934225,102.8071429
Georgia,Dougherty,DoughertyGeorgia,0.7006701308801694,0.2965376477718229,0.002324056554000114,0.0004681647940074907,0.0,0.0,151,61.33333333333334,38.5,0.001762244758743008,0.02176088044022011,46.53571429
Georgia,Douglas,DouglasGeorgia,0.8518120732788419,0.13719034975719469,0.01031730485511998,0.0006802721088435375,0.0,0.0,151,57.5,39.5,0.0002459974170271212,0.006635096998148186,22.26666667
Georgia,Floyd,FloydGeorgia,0.6370848616413404,0.3620031439479003,0.0009119944107592883,0.0,0.0,0.0,109,61.33333333333334,42.0,0.0001522873560884485,0.005472192328778249,11.7
Georgia,Fulton,FultonGeorgia,0.5804256339513469,0.3981206164397271,0.019628513189034184,0.0018252364198917087,0.0,0.0,172,69.33333333333333,46.83333333333334,0.00029513025677272244,0.00683969069597166,160.8454545
Georgia,Glynn,GlynnGeorgia,0.9133112277823536,0.08571695491929827,0.0009718172983479108,0.0,0.0,0.0,129,48.83333333333334,35.166666666666664,7.034657412184027e-05,0.00983679594803733,51.0
Georgia,Gwinnett,GwinnettGeorgia,0.7229816730874857,0.2692300447078709,0.007331661200077177,0.0004566210045662101,0.0,0.0,154,62.66666666666666,42.16666666666666,0.00018477970627503337,0.008931375166889185,199.02424240000002
Georgia,Henry,HenryGeorgia,0.7918378151058909,0.19376265730223866,0.013468072779136869,0.0009314548127333516,0.0,0.0,159,59.5,37.66666666666666,0.00014068834972565773,0.005299261172999774,27.62727273
Georgia,Houston,HoustonGeorgia,0.7577851345958639,0.23785429782491285,0.0038897577863793906,0.00047080979284369113,0.0,0.0,152,57.83333333333334,36.833333333333336,0.00015203055814218657,0.004130163496196069,14.58181818
Georgia,Lowndes,LowndesGeorgia,0.7885490730884951,0.21094740223879604,0.0,0.0005035246727089627,0.0,0.0,151,56.66666666666666,36.5,0.00010220942711616101,0.010536088445224264,39.52727273
Georgia,Murray,MurrayGeorgia,0.8727949310735791,0.1253772038090821,0.0012326270221007065,0.0,0.0005952380952380952,0.0,233,53.5,39.833333333333336,4.988028731045491e-05,0.0055367118914604945,5.915151515
Georgia,Muscogee,MuscogeeGeorgia,0.7772086749252427,0.21954233433656048,0.003248990738196689,0.0,0.0,0.0,148,58.0,38.833333333333336,0.0002502949905245468,0.008893134255168082,45.71666667
Georgia,Pike,PikeGeorgia,0.8947601622180055,0.09893857847949596,0.005831775734423465,0.00046948356807511747,0.0,0.0,161,52.66666666666666,36.833333333333336,0.00021094821221390148,0.004746334774812784,1.243859649
Georgia,Richmond,RichmondGeorgia,0.6984021357536707,0.2942806380934867,0.005947363139143961,0.0009132420091324203,0.0,0.0004566210045662101,364,61.83333333333334,42.0,0.00024195380163738532,0.004997086678714979,27.86666667
Georgia,Rockdale,RockdaleGeorgia,0.8234506854203999,0.16019630261670306,0.016353011962897124,0.0,0.0,0.0,150,61.83333333333334,37.833333333333336,0.00012101742650941735,0.005181746171448689,9.263736264
Georgia,Sumter,SumterGeorgia,0.922843599721366,0.07579585606094692,0.001360544217687075,0.0,0.0,0.0,129,50.33333333333334,36.5,0.0016935374610486385,0.01886600731608183,20.10714286
Georgia,Walker,WalkerGeorgia,0.7479660735896232,0.2505971448011814,0.0,0.0014367816091954025,0.0,0.0,174,57.66666666666666,38.0,0.00015768122589985807,0.004658763492495807,4.507142857
Hawaii,Hawaii,HawaiiHawaii,0.2338125413524021,0.14751655261423954,0.2822064572401424,0.33052961647729223,0.005479458909730637,0.0004553734061930783,337,171.5,110.33333333333331,0.0,0.00043173393279838027,3.7833333330000003
Hawaii,Honolulu,HonoluluHawaii,0.9478488678202024,0.051684278771767726,0.0,0.00046685340802987853,0.0,0.0,195,44.33333333333334,30.66666666666667,1.2313211152075341e-05,0.0006762005124348041,23.64242424
Hawaii,Kauai,KauaiHawaii,0.993843160838909,0.006156839161091031,0.0,0.0,0.0,0.0,71,29.33333333333333,14.333333333333336,0.0,0.0005256387202080422,1.109090909
Hawaii,Maui,MauiHawaii,0.964941732075888,0.032272515338493325,0.0023253474290810205,0.00046040515653775324,0.0,0.0,166,35.833333333333336,20.5,3.583865437799029e-05,0.0007466386328747977,5.80952381
Idaho,Ada,AdaIdaho,0.7781857424457918,0.20081842453277435,0.017799485989470273,0.0031963470319634705,0.0,0.0,184,66.83333333333333,39.833333333333336,4.775876425235731e-05,0.004750958809104066,122.2
Idaho,Bannock,BannockIdaho,0.8575953788956259,0.1337288220176161,0.0045662100456621,0.004109589041095891,0.0,0.0,200,54.33333333333334,30.33333333333333,1.1388483965014577e-05,0.0011844023323615161,2.346153846
Idaho,Benewah,BenewahIdaho,0.6340345438402047,0.32109781187455233,0.03572384386064141,0.008230558415469083,0.0004566210045662101,0.0004566210045662101,307,77.83333333333333,39.333333333333336,0.0,0.0022585502258550224,1.0
Idaho,Bonner,BonnerIdaho,0.8812239791808864,0.0999688967169291,0.012839551191931423,0.003206410304791376,0.0027611626054619524,0.0,252,50.83333333333334,21.5,0.0,0.0007214849472004198,1.928571429
Idaho,Canyon,CanyonIdaho,0.8101189208027294,0.1729785478887208,0.013703675369967756,0.003198855938581966,0.0,0.0,164,57.83333333333334,27.33333333333333,3.045477683174606e-05,0.003915614164081636,1.928571429
Idaho,Caribou,CaribouIdaho,0.9946485603342088,0.003386228818058831,0.0019652108477323377,0.0,0.0,0.0,108,18.666666666666668,3.5,0.0,0.0015373864430468203,58.0
Idaho,Franklin,FranklinIdaho,0.8757530814746118,0.10822915881667068,0.013237142248075541,0.0027806174606419955,0.0,0.0,166,52.83333333333334,21.66666666666667,0.0,0.001801671951571058,0.363636364
Idaho,Lemhi,LemhiIdaho,0.6700575184923435,0.2791124710393841,0.04149719356113277,0.00886333333906463,0.00046948356807511747,0.0,243,84.0,32.666666666666664,0.0,0.00024915908807773764,0.916666667
Illinois,Adams,AdamsIllinois,0.8999696259379971,0.09934731395271336,0.0006830601092896174,0.0,0.0,0.0,115,51.0,38.333333333333336,1.528234125468022e-05,0.00142125773668526,0.5
Illinois,Champaign,ChampaignIllinois,0.7900341841954238,0.20722608977717893,0.0027397260273972607,0.0,0.0,0.0,112,59.66666666666666,40.66666666666666,5.7227608505930214e-05,0.0041966912904348825,0.5
Illinois,Clark,ClarkIllinois,0.8966658111397671,0.10135735531221986,0.001976833548013249,0.0,0.0,0.0,101,52.0,36.833333333333336,0.0,0.0009714396735962696,3.535714286
Illinois,Cook,CookIllinois,0.4349364972428077,0.528556279162612,0.032400129750230815,0.0041070938443496284,0.0,0.0,183,80.66666666666667,52.66666666666666,0.0008894743208705314,0.01765182274277688,15.74754902
Illinois,DuPage,DuPageIllinois,0.7679664391206242,0.2194025044463485,0.012157571584542405,0.00047348484848484855,0.0,0.0,174,63.83333333333334,40.833333333333336,0.0005114197206478127,0.009841579073398481,0.17857142899999998
Illinois,Effingham,EffinghamIllinois,0.8777152003718268,0.1195553471914608,0.00272945243671239,0.0,0.0,0.0,112,52.83333333333334,39.833333333333336,2.9404845918607387e-05,0.00035285815102328866,1399.859649
Illinois,Hamilton,HamiltonIllinois,0.7995775279296123,0.1979181908726564,0.002504281197731113,0.0,0.0,0.0,105,58.66666666666666,40.333333333333336,0.0,0.0006160670280926564,168.1235294
Illinois,Jersey,JerseyIllinois,0.800069322206226,0.1917128348571704,0.008217842936603534,0.0,0.0,0.0,150,60.83333333333334,41.0,4.592844348505029e-05,0.0016074955219767602,0.091203239
Illinois,Jo Daviess,Jo DaviessIllinois,0.9415993769946688,0.0564832967494452,0.0019173262558861079,0.0,0.0,0.0,119,47.0,33.833333333333336,4.709206498704968e-05,0.002072050859430186,0.3
Illinois,Kane,KaneIllinois,0.8413206678219907,0.1489277250852292,0.009751607092780166,0.0,0.0,0.0,143,57.66666666666666,36.5,0.0005090129093938239,0.01452471154369904,0.7857142859999999
Illinois,Lake,LakeIllinois,0.8829897778184872,0.10102075588113547,0.015042496603407562,0.0009469696969696971,0.0,0.0,164,54.0,35.666666666666664,0.0006001134185647526,0.01400073219579777,0.700722394
Illinois,Macon,MaconIllinois,0.6608216682885445,0.3268508121865409,0.012327519524914544,0.0,0.0,0.0,126,67.5,44.5,0.0003151663233411529,0.006696472086660992,166.2065934
Illinois,Macoupin,MacoupinIllinois,0.9370930188771576,0.06153335474921589,0.0013736263736263735,0.0,0.0,0.0,115,47.66666666666666,31.0,7.579423613985786e-05,0.0015217150486540694,168.2965686
Illinois,Madison,MadisonIllinois,0.6019824338149063,0.3770242283604062,0.01916685380642264,0.0018264840182648406,0.0,0.0,156,72.5,46.0,0.0002115201569094982,0.0022305762001365264,29.99661208
Illinois,McHenry,McHenryIllinois,0.7526452215678735,0.23623877657026834,0.011116001861858215,0.0,0.0,0.0,136,61.0,40.5,6.677647687308018e-05,0.001157458932466723,8.223776224
Illinois,McLean,McLeanIllinois,0.7959697177543165,0.20311828783492425,0.0009119944107592883,0.0,0.0,0.0,108,57.5,40.0,0.0002623913357620377,0.0036012260140094155,4.975490196
Illinois,Peoria,PeoriaIllinois,0.7333465085205484,0.2620872677239172,0.004566223755534332,0.0,0.0,0.0,115,61.5,42.0,0.0001562683126928937,0.0027849245726340698,1.6
Illinois,Randolph,RandolphIllinois,0.8030235265252097,0.1934882168844673,0.0034882565903229736,0.0,0.0,0.0,129,57.5,38.833333333333336,0.00022025045623308792,0.009030268705556604,13.924664600000002
Illinois,Rock Island,Rock IslandIllinois,0.8451717977272434,0.15250569058028585,0.0023225116924707337,0.0,0.0,0.0,115,54.66666666666666,37.5,0.00020439952353766238,0.006674701682419526,10.75824176
Illinois,Sangamon,SangamonIllinois,0.8324543860502766,0.16571285075332398,0.0018327631963995605,0.0,0.0,0.0,122,55.5,37.5,0.00016437905810799704,0.002213980438892085,7.612121212000001
Illinois,Wabash,WabashIllinois,0.9793627322507282,0.019721516833520848,0.000915750915750916,0.0,0.0,0.0,116,18.33333333333333,2.6666666666666665,0.0,0.0019097222222222222,16.36029412
Illinois,Will,WillIllinois,0.7208679694129629,0.276848925564206,0.0022831050228310505,0.0,0.0,0.0,126,61.66666666666666,42.16666666666666,0.00046326926222922275,0.009763399701480869,13.39393939
Illinois,Winnebago,WinnebagoIllinois,0.8531214918226954,0.14216104074995214,0.004257062270814727,0.00046040515653775324,0.0,0.0,151,53.66666666666666,35.833333333333336,0.0003361975001061676,0.010779553529719859,0.3
Indiana,Allen,AllenIndiana,0.6851994940589133,0.3060316677234701,0.008301984809586558,0.00046685340802987853,0.0,0.0,169,65.16666666666667,43.33333333333334,0.00030055444385563895,0.007057756545627592,99.98496241
Indiana,Bartholomew,BartholomewIndiana,0.7739268940257039,0.2205998919113673,0.0054732140629288615,0.0,0.0,0.0,115,60.66666666666666,40.333333333333336,0.0005251912770503348,0.006899103593979398,61.24175824
Indiana,Clark,ClarkIndiana,0.7304990629376956,0.26069615322865586,0.008346908375772918,0.00045787545787545793,0.0,0.0,164,62.83333333333334,41.5,0.0003719294686480364,0.005257730215888151,46.02579979
Indiana,Daviess,DaviessIndiana,0.9670342000898051,0.02116837203866535,0.0107994238795137,0.0009980039920159684,0.0,0.0,195,23.0,3.333333333333333,0.0004797457347605769,0.0041677910707325115,10.24148607
Indiana,Delaware,DelawareIndiana,0.8646047821698098,0.13082796085175386,0.0045672569784362144,0.0,0.0,0.0,130,54.5,37.0,0.00042055460638717307,0.003732422131686161,8.468421053
Indiana,Elkhart,ElkhartIndiana,0.71156610808166,0.2768452758058877,0.011588616112452335,0.0,0.0,0.0,131,63.5,41.16666666666666,0.00020839290301006587,0.014950979204326819,1.72556391
Indiana,Floyd,FloydIndiana,0.7316797117251678,0.2582439540205002,0.010076334254331996,0.0,0.0,0.0,143,60.0,40.833333333333336,0.0005603525126716079,0.004622908229540766,6.056390977
Indiana,Gibson,GibsonIndiana,0.9542779204667452,0.0411096737650191,0.0046124057682355715,0.0,0.0,0.0,115,27.83333333333333,3.5,5.941947176089604e-05,0.001307228378739713,58.98214286
Indiana,Greene,GreeneIndiana,0.8084735218132981,0.18612949764664036,0.0053969805400616,0.0,0.0,0.0,140,59.0,40.333333333333336,0.0009711170979261951,0.005795376229559552,4.912781955
Indiana,Hamilton,HamiltonIndiana,0.76685146733343,0.2262584662642789,0.0068900664022910575,0.0,0.0,0.0,129,60.16666666666666,39.833333333333336,0.0002958483599646165,0.00439038966187491,4.0
Indiana,Hendricks,HendricksIndiana,0.9217840404451348,0.07730271754573279,0.0009132420091324203,0.0,0.0,0.0,108,50.66666666666666,36.0,0.0005812895232838748,0.008020621099048211,4.964285714
Indiana,Howard,HowardIndiana,0.7208879638052924,0.2758855550863936,0.0032264811083140004,0.0,0.0,0.0,108,59.33333333333334,40.66666666666666,0.0006784260515603799,0.006578309749951541,18.69398496
Indiana,Knox,KnoxIndiana,0.8942769481754375,0.10199862797888676,0.003724423845675689,0.0,0.0,0.0,122,52.83333333333334,35.0,0.0,0.0016942668196972181,22.47142857
Indiana,LaPorte,LaPorteIndiana,0.8117799061401113,0.17266205083579605,0.0150989062013194,0.00045913682277318635,0.0,0.0,161,62.16666666666666,37.333333333333336,0.000494342863851796,0.010035160136191459,9.389285714
Indiana,Lake,LakeIndiana,0.5891758365147092,0.3948499139157122,0.013692392145120642,0.0018264840182648406,0.0004553734061930783,0.0,217,69.0,46.0,0.00022750436808386721,0.0049049941758881775,2.0
Indiana,Madison,MadisonIndiana,0.7317216368487197,0.26317374923456266,0.0051046139167177824,0.0,0.0,0.0,141,60.5,40.333333333333336,0.0004862274155083392,0.004962606796378764,63.12478261
Indiana,Marion,MarionIndiana,0.4933503006712079,0.4801794046460564,0.0251004316690371,0.0013698630136986304,0.0,0.0,191,74.0,50.66666666666666,0.000703931858566716,0.011805113510308092,7.200980392000001
Indiana,Monroe,MonroeIndiana,0.8558517650738778,0.14366653935772136,0.0,0.0004816955684007706,0.0,0.0,157,51.66666666666666,30.66666666666667,0.00018863983938665103,0.0017247071029636667,19.03636364
Indiana,Morgan,MorganIndiana,0.901419079842086,0.09209493054785718,0.006485989610056663,0.0,0.0,0.0,128,51.33333333333334,32.166666666666664,0.00043978493098213907,0.004539715416589822,159.6661654
Indiana,Pike,PikeIndiana,0.9726605001504736,0.018363182049679374,0.008029348102877514,0.0009469696969696971,0.0,0.0,170,18.0,2.1666666666666665,0.0,0.0006457341189765114,4.689473684
Indiana,Porter,PorterIndiana,0.7078748409312073,0.2747822940838885,0.016429622975771642,0.0009132420091324203,0.0,0.0,164,65.33333333333333,41.833333333333336,0.00021715016814465723,0.004020212572407843,5.339285714
Indiana,Posey,PoseyIndiana,0.8583315873038103,0.13747050468265046,0.004197908013539232,0.0,0.0,0.0,126,57.0,38.833333333333336,0.0,0.0013764895583434932,0.043902439
Indiana,Shelby,ShelbyIndiana,0.8848023283761162,0.11129265116984532,0.003905020454038479,0.0,0.0,0.0,112,54.0,38.5,0.00023912355698130423,0.006802145490129715,10.30175439
Indiana,St. Joseph,St. JosephIndiana,0.6879406423189062,0.30062622863652155,0.01143312904457232,0.0,0.0,0.0,134,65.5,42.333333333333336,0.0005589215050638289,0.009300453844262112,1.214285714
Indiana,Tippecanoe,TippecanoeIndiana,0.7929452252868576,0.20652734855280488,0.0005274261603375527,0.0,0.0,0.0,128,56.0,34.166666666666664,4.087221302597429e-05,0.0032697770420779433,21.39247863
Indiana,Vanderburgh,VanderburghIndiana,0.6870979477143861,0.30422123538561896,0.00868081689999498,0.0,0.0,0.0,143,63.5,43.66666666666666,3.306677835889579e-05,0.0023697857823875316,7.350877193
Indiana,Vigo,VigoIndiana,0.5969658407565437,0.3783866057838661,0.0232789380442648,0.001368615415325499,0.0,0.0,176,71.66666666666667,46.16666666666666,7.473981202937274e-05,0.0020927147368224367,11.37745098
Indiana,Wabash,WabashIndiana,0.9009459561181518,0.0919253108948362,0.007128732987012145,0.0,0.0,0.0,129,50.66666666666666,35.5,6.45244547683572e-05,0.0034520583301071105,5.589473684
Indiana,Warrick,WarrickIndiana,0.8251237341799441,0.16500261636172628,0.009187778402088473,0.0006858710562414268,0.0,0.0,151,60.66666666666666,39.833333333333336,0.00046033207403409633,0.003190577478650116,4.032142857
Indiana,Whitley,WhitleyIndiana,0.7906071728116822,0.20846946615415327,0.0009233610341643582,0.0,0.0,0.0,125,57.0,34.0,0.0001177717583323519,0.002384878106230126,6.2
Iowa,Black Hawk,Black HawkIowa,0.6551445721133976,0.34301886665777603,0.0018365612288264227,0.0,0.0,0.0,118,62.0,42.5,0.0004419788459779925,0.016231292102295243,3.3446852430000003
Iowa,Bremer,BremerIowa,0.926099408928522,0.07254004685379085,0.001360544217687075,0.0,0.0,0.0,112,48.16666666666666,36.0,0.00023940627244433804,0.0035112919958502913,1.145068554
Iowa,Clinton,ClintonIowa,0.5549111367211524,0.4423503848498234,0.002738478429024129,0.0,0.0,0.0,146,66.83333333333333,48.0,2.1538262723728704e-05,0.0021322880096491417,88.01190476
Iowa,Harrison,HarrisonIowa,0.8825974240746824,0.11526321550825355,0.002139360417064022,0.0,0.0,0.0,108,53.66666666666666,38.5,0.0,0.0036301516122143923,1.8
Iowa,Johnson,JohnsonIowa,0.7807471819618947,0.2183383215756636,0.000914496462441668,0.0,0.0,0.0,139,57.5,35.0,5.954743946010321e-05,0.00781394733359799,2.554545455
Iowa,Linn,LinnIowa,0.7188362402375427,0.2729470768770118,0.008216682885445517,0.0,0.0,0.0,149,64.66666666666667,41.66666666666666,0.000361701939957478,0.0053593641103455575,0.715789474
Iowa,Montgomery,MontgomeryIowa,0.8011687117683075,0.1979180393676239,0.0009132488640685363,0.0,0.0,0.0,121,56.33333333333334,38.833333333333336,0.00020167389331451045,0.0010083694665725521,46.82142857
Iowa,Muscatine,MuscatineIowa,0.6804775806572348,0.2866457070139981,0.02968036529680365,0.00319634703196347,0.0,0.0,171,71.16666666666667,40.66666666666666,0.0010313144571535721,0.014532158259891244,19.2879257
Iowa,Palo Alto,Palo AltoIowa,0.7862573205056621,0.21100544866368684,0.0022818574244579193,0.0004553734061930783,0.0,0.0,154,57.83333333333334,39.333333333333336,0.0,0.0034886338059869457,0.5
Iowa,Polk,PolkIowa,0.8128527584400029,0.1853220051401053,0.0018252364198917087,0.0,0.0,0.0,138,56.66666666666666,38.333333333333336,0.00036314598672681017,0.012485693476225159,15.06043956
Iowa,Scott,ScottIowa,0.42677720388252616,0.5663759762457269,0.006390198867180678,0.0004566210045662101,0.0,0.0,152,72.5,52.5,5.782251955846724e-05,0.003839415298682225,1.464285714
Iowa,Van Buren,Van BurenIowa,0.7594572612588172,0.2391753709242304,0.0004553734061930783,0.0009119944107592883,0.0,0.0,156,57.66666666666666,40.0,0.0,0.0026973310618966496,113.1571429
Kansas,Ford,FordKansas,0.975737870852766,0.022875568438639658,0.0009286852507191492,0.00045787545787545793,0.0,0.0,187,31.33333333333333,14.0,0.00023796067699812605,0.05791367976441893,23.5
Kansas,Johnson,JohnsonKansas,0.8937855384510909,0.10621446154890896,0.0,0.0,0.0,0.0,100,51.0,35.833333333333336,0.00014442207101249833,0.0029847228009249652,0.5
Kansas,Leavenworth,LeavenworthKansas,0.9301003350507824,0.06852225448089795,0.0013774104683195593,0.0,0.0,0.0,105,48.16666666666666,34.0,8.561853274297317e-05,0.014322757406003082,48.03146853
Kansas,Neosho,NeoshoKansas,0.8593382846302794,0.13924369423457006,0.0014180211351506307,0.0,0.0,0.0,122,53.16666666666666,37.5,0.0,0.0019991253826450927,57.94047619
Kansas,Sedgwick,SedgwickKansas,0.7877410983856077,0.2099770441899344,0.00182648401826484,0.0004553734061930783,0.0,0.0,195,58.33333333333334,40.833333333333336,5.425914944907585e-05,0.002476542606997105,127.0
Kansas,Shawnee,ShawneeKansas,0.838994392166271,0.1596357448200303,0.0009132420091324203,0.0004566210045662101,0.0,0.0,158,55.66666666666666,38.66666666666666,6.784452296819788e-05,0.0037879858657243817,0.9
Kansas,Sumner,SumnerKansas,0.8679248833358422,0.13115936574840684,0.000915750915750916,0.0,0.0,0.0,138,54.0,37.833333333333336,4.3790506218251886e-05,0.0005692765808372745,46.03571429
Kansas,Trego,TregoKansas,0.8842704897209215,0.1143494644684061,0.0009221703527971226,0.00045787545787545793,0.0,0.0,152,54.16666666666666,38.0,0.0,0.00035676061362825543,18.55757576
Kansas,Wyandotte,WyandotteKansas,0.6932061858270896,0.30176719897071064,0.0045699941976336455,0.0004566210045662101,0.0,0.0,172,63.33333333333334,43.16666666666666,0.0005017258159089398,0.01411481662828162,0.10711690300000001
Kentucky,Bell,BellKentucky,0.8976368837203846,0.10108597707144172,0.0006385696040868454,0.0006385696040868454,0.0,0.0,161,50.33333333333334,39.16666666666666,0.0,0.00030731407498463427,0.10711690300000001
Kentucky,Boone,BooneKentucky,0.9144979930045816,0.08344720477364576,0.001368931165531044,0.0006858710562414268,0.0,0.0,151,49.33333333333334,38.16666666666666,0.00017218017532433504,0.004506628936749987,42.76483516
Kentucky,Boyd,BoydKentucky,0.7919118197469871,0.20489432841779576,0.003193851835217207,0.0,0.0,0.0,126,57.33333333333334,39.833333333333336,6.421507770024402e-05,0.001327111605805043,0.316666667
Kentucky,Bullitt,BullittKentucky,0.8721333074904921,0.12360170143665115,0.004264991072856591,0.0,0.0,0.0,150,53.83333333333334,39.0,6.121749351094569e-05,0.0018487683040305598,8.517027864
Kentucky,Campbell,CampbellKentucky,0.7332828444157551,0.2584496830949618,0.008267472489283138,0.0,0.0,0.0,129,62.33333333333334,42.0,0.00013891263463839974,0.0027996238673277485,1.489010989
Kentucky,Carter,CarterKentucky,0.9232028167765272,0.07621443264072232,0.0005827505827505828,0.0,0.0,0.0,103,49.16666666666666,35.833333333333336,0.0,0.0009329402545061015,1.5891330890000002
Kentucky,Christian,ChristianKentucky,0.8606693305708961,0.13933066942910402,0.0,0.0,0.0,0.0,90,53.83333333333334,39.66666666666666,5.676899277614567e-05,0.002767488397837101,3.076902025
Kentucky,Daviess,DaviessKentucky,0.714259309071795,0.2825353522362149,0.0027499652857970445,0.0004553734061930783,0.0,0.0,156,61.5,42.16666666666666,7.880919309237423e-05,0.004285249874397849,0.395588235
Kentucky,Edmonson,EdmonsonKentucky,0.8494707259477279,0.1505292740522722,0.0,0.0,0.0,0.0,100,54.33333333333334,38.333333333333336,0.0009053497942386831,0.006172839506172839,4.303030303
