State,County,CS,MaxAQI,x90thPercentileAQI,MedianAQI,AQI_Class_KM,Extreme_AQI,Norm_Cases,Norm_Deaths,Liklihood_Deaths,Case_Det_Class,Case_Spectral_Class
Indiana,Bartholomew,BartholomewIndiana,115,60.6666666666667,40.3333333333333,2,0,689.91035939794,52.519127705033505,0.0761245674740484,1,3
Indiana,Clark,ClarkIndiana,164,62.8333333333333,41.5,2,0,525.773021588815,37.1929468648036,0.0707395498392283,1,0
Indiana,Daviess,DaviessIndiana,195,23.0,3.3333333333333304,1,0,416.77910707325105,47.9745734760577,0.11510791366906499,3,5
Indiana,Delaware,DelawareIndiana,130,54.5,37.0,1,0,373.24221316861605,42.0554606387173,0.11267605633802802,1,0
Indiana,Elkhart,ElkhartIndiana,131,63.5,41.1666666666667,2,0,1495.09792043268,20.8392903010066,0.0139384116693679,3,4
Indiana,Floyd,FloydIndiana,143,60.0,40.8333333333333,2,0,462.290822954077,56.035251267160795,0.12121212121212101,1,0
Indiana,Gibson,GibsonIndiana,115,27.8333333333333,3.5,1,0,130.722837873971,5.941947176089599,0.0454545454545454,3,5
Indiana,Greene,GreeneIndiana,140,59.0,40.3333333333333,2,0,579.5376229559549,97.1117097926195,0.167567567567568,1,0
Indiana,Hamilton,HamiltonIndiana,129,60.1666666666667,39.8333333333333,2,0,439.038966187491,29.584835996461702,0.0673854447439353,1,4
Indiana,Hendricks,HendricksIndiana,108,50.6666666666667,36.0,1,0,802.062109904821,58.1289523283875,0.0724743777452416,1,3
Indiana,Howard,HowardIndiana,108,59.3333333333333,40.6666666666667,2,0,657.8309749951541,67.842605156038,0.10313075506445699,1,0
Indiana,Knox,KnoxIndiana,122,52.8333333333333,35.0,1,0,169.426681969722,0.0,0.0,2,5
Indiana,LaPorte,LaPorteIndiana,161,62.1666666666667,37.3333333333333,2,0,1003.5160136191499,49.228310191907994,0.049055829228242996,1,0
Indiana,Lake,LakeIndiana,217,69.0,46.0,2,1,490.499417588818,22.7504368083867,0.0463821892393321,1,0
Indiana,Madison,MadisonIndiana,141,60.5,40.3333333333333,2,0,496.26067963787597,48.6227415508339,0.0979782270606532,1,0
Indiana,Marion,MarionIndiana,191,74.0,50.6666666666667,3,0,1180.51135103081,70.3931858566716,0.0596294019495916,1,0
Indiana,Monroe,MonroeIndiana,157,51.6666666666667,30.6666666666667,1,0,172.470710296367,18.8639839386651,0.109375,2,1
Indiana,Morgan,MorganIndiana,128,51.3333333333333,32.1666666666667,1,0,453.971541658982,43.9784930982139,0.096875,1,0
Indiana,Pike,PikeIndiana,170,18.0,2.1666666666666696,1,0,64.5734118976511,0.0,0.0,3,1
Indiana,Porter,PorterIndiana,164,65.3333333333333,41.8333333333333,2,0,402.021257240784,21.1281244681288,0.0525547445255474,1,6
Indiana,Posey,PoseyIndiana,126,57.0,38.8333333333333,1,0,137.648955834349,0.0,0.0,2,1
Indiana,Shelby,ShelbyIndiana,112,54.0,38.5,1,0,680.214549012972,23.912355698130398,0.0351541373715522,3,0
Indiana,St. Joseph,St. JosephIndiana,134,65.5,42.3333333333333,2,0,930.045384426211,55.8921505063829,0.0600961538461538,1,3
Indiana,Tippecanoe,TippecanoeIndiana,128,56.0,34.1666666666667,1,0,326.977704207794,4.08722130259743,0.0125,3,6
Indiana,Vanderburgh,VanderburghIndiana,143,63.5,43.6666666666667,2,0,236.97857823875302,3.3066778358895803,0.013953488372093002,3,1
Indiana,Vigo,VigoIndiana,176,71.6666666666667,46.1666666666667,2,0,209.271473682244,7.473981202937269,0.0357142857142857,1,1
Indiana,Wabash,WabashIndiana,129,50.6666666666667,35.5,1,0,345.205833010711,6.452445476835719,0.0186915887850467,3,4
Indiana,Warrick,WarrickIndiana,151,60.6666666666667,39.8333333333333,1,0,319.057747865012,46.033207403409605,0.144278606965174,1,6
Indiana,Whitley,WhitleyIndiana,125,57.0,34.0,1,0,238.487810623013,11.7771758332352,0.0493827160493827,3,5
Iowa,Black Hawk,Black HawkIowa,118,62.0,42.5,2,0,1623.12921022952,43.435852104733705,0.0267605633802817,3,3
Iowa,Bremer,BremerIowa,112,48.1666666666667,36.0,1,0,351.12919958502897,23.9406272444338,0.0681818181818182,1,4
Iowa,Clinton,ClintonIowa,146,66.8333333333333,48.0,2,0,213.22880096491403,2.15382627237287,0.0101010101010101,2,1
Iowa,Harrison,HarrisonIowa,108,53.6666666666667,38.5,1,0,363.015161221439,0.0,0.0,2,6
Iowa,Johnson,JohnsonIowa,139,57.5,35.0,2,0,781.394733359799,5.95474394601032,0.007620660457239629,2,0
Iowa,Linn,LinnIowa,149,64.6666666666667,41.6666666666667,2,0,535.9364110345559,36.170193995747795,0.0674897119341564,1,0
Iowa,Montgomery,MontgomeryIowa,121,56.3333333333333,38.8333333333333,1,0,100.836946657255,20.167389331451,0.2,1,1
Iowa,Muscatine,MuscatineIowa,171,71.1666666666667,40.6666666666667,2,0,1453.2158259891198,103.131445715357,0.0709677419354839,1,3
Iowa,Palo Alto,Palo AltoIowa,154,57.8333333333333,39.3333333333333,2,0,348.863380598695,0.0,0.0,3,6
Iowa,Polk,PolkIowa,138,56.6666666666667,38.3333333333333,1,0,1248.56934762252,36.110584073396296,0.028921568627451003,3,0
Iowa,Scott,ScottIowa,152,72.5,52.5,3,0,383.94152986822303,5.78225195584672,0.0150602409638554,2,1
Iowa,Van Buren,Van BurenIowa,156,57.6666666666667,40.0,2,0,269.73310618966497,0.0,0.0,2,5
Kansas,Ford,FordKansas,187,31.3333333333333,14.0,1,0,5791.367976441889,23.796067699812603,0.00410888546481767,1,0
Kansas,Johnson,JohnsonKansas,100,51.0,35.8333333333333,1,0,298.472280092497,14.2762047207757,0.0478309232480534,3,5
Kansas,Leavenworth,LeavenworthKansas,105,48.1666666666667,34.0,1,0,1432.27574060031,8.56185327429732,0.00597779675491033,1,3
Kansas,Neosho,NeoshoKansas,122,53.1666666666667,37.5,1,0,199.912538264509,0.0,0.0,2,6
Kansas,Sedgwick,SedgwickKansas,195,58.3333333333333,40.8333333333333,2,0,247.65426069971,5.42591494490759,0.0219092331768388,2,5
Kansas,Shawnee,ShawneeKansas,158,55.6666666666667,38.6666666666667,1,0,378.79858657243796,6.21908127208481,0.0164179104477612,3,6
Kansas,Sumner,SumnerKansas,138,54.0,37.8333333333333,1,0,56.9276580837275,4.37905062182519,0.0769230769230769,3,1
Kansas,Trego,TregoKansas,152,54.1666666666667,38.0,1,0,35.6760613628255,0.0,0.0,1,1
Kansas,Wyandotte,WyandotteKansas,172,63.3333333333333,43.1666666666667,2,0,1411.48166282816,49.5680926560639,0.0351177730192719,2,0
Kentucky,Bell,BellKentucky,161,50.3333333333333,39.1666666666667,1,0,30.731407498463398,0.0,0.0,2,1
Kentucky,Boone,BooneKentucky,151,49.3333333333333,38.1666666666667,1,0,450.662893674999,17.2180175324335,0.0382059800664452,1,0
Kentucky,Boyd,BoydKentucky,126,57.3333333333333,39.8333333333333,2,0,132.71116058050399,6.421507770024401,0.0483870967741935,2,1
Kentucky,Bullitt,BullittKentucky,150,53.8333333333333,39.0,1,0,184.876830403056,6.12174935109457,0.033112582781457005,1,6
Kentucky,Campbell,CampbellKentucky,129,62.3333333333333,42.0,2,0,279.962386732775,13.891263463839998,0.04961832061068701,3,1
Kentucky,Carter,CarterKentucky,103,49.1666666666667,35.8333333333333,1,0,93.29402545061008,0.0,0.0,3,5
Kentucky,Christian,ChristianKentucky,90,53.8333333333333,39.6666666666667,1,0,276.74883978371,5.676899277614571,0.0205128205128205,2,1
Kentucky,Daviess,DaviessKentucky,156,61.5,42.1666666666667,2,0,428.524987439785,7.880919309237419,0.0183908045977011,3,4
Kentucky,Edmonson,EdmonsonKentucky,100,54.3333333333333,38.3333333333333,1,0,617.2839506172841,90.5349794238683,0.146666666666667,3,0
Kentucky,Fayette,FayetteKentucky,139,58.1666666666667,40.0,1,0,453.96593553498,8.045749368718129,0.0177232447171097,3,4
Kentucky,Greenup,GreenupKentucky,119,45.8333333333333,30.6666666666667,1,0,79.7766254487435,0.0,0.0,2,1
Kentucky,Hardin,HardinKentucky,105,59.8333333333333,41.6666666666667,2,0,147.803673462031,5.40745146812307,0.0365853658536585,3,1
Kentucky,Henderson,HendersonKentucky,120,65.0,36.0,2,0,353.90400353904,6.635700066357,0.01875,3,6
Kentucky,Jefferson,JeffersonKentucky,174,76.6666666666667,48.8333333333333,3,0,514.113337080718,25.170947249258898,0.0489599188229325,3,0
Kentucky,Jessamine,JessamineKentucky,126,50.0,34.0,1,0,195.879146262589,0.0,0.0,2,5
Kentucky,Livingston,LivingstonKentucky,115,53.3333333333333,40.0,1,0,108.766586904503,0.0,0.0,1,6
Kentucky,McCracken,McCrackenKentucky,115,60.6666666666667,42.1666666666667,2,0,256.810052279189,4.58589379069981,0.0178571428571429,3,1
Kentucky,Morgan,MorganKentucky,112,48.5,36.0,1,0,60.10970020287021,0.0,0.0,1,5
Kentucky,Oldham,OldhamKentucky,129,57.5,40.3333333333333,1,0,194.61369182173402,8.98217039177233,0.0461538461538462,1,5
Kentucky,Perry,PerryKentucky,164,54.6666666666667,38.8333333333333,1,0,221.2904728628,3.88228899759298,0.0175438596491228,2,5
Kentucky,Pike,PikeKentucky,126,54.6666666666667,39.1666666666667,1,0,148.59354481996002,3.4556638330223195,0.0232558139534884,2,5
Kentucky,Pulaski,PulaskiKentucky,100,52.1666666666667,39.0,1,0,144.66212160851998,3.0779174810323298,0.0212765957446809,3,1
Kentucky,Simpson,SimpsonKentucky,101,51.0,39.3333333333333,1,0,419.987077320698,21.5377988369589,0.0512820512820513,3,6
Kentucky,Trigg,TriggKentucky,101,49.3333333333333,36.1666666666667,1,0,177.462289263532,0.0,0.0,3,5
Kentucky,Warren,WarrenKentucky,100,55.8333333333333,39.3333333333333,1,0,1164.06814351072,9.78208523958584,0.00840336134453781,3,0
Kentucky,Washington,WashingtonKentucky,112,50.3333333333333,37.3333333333333,1,0,198.429102935097,0.0,0.0,3,5
Louisiana,Ascension,AscensionLouisiana,156,50.5,33.6666666666667,1,0,958.105589080914,45.812138637009895,0.0478153338829349,2,4
Louisiana,Bossier,BossierLouisiana,140,58.1666666666667,38.0,1,0,713.166822786703,23.6147954565134,0.0331125827814569,2,0
Louisiana,Caddo,CaddoLouisiana,128,55.8333333333333,37.0,1,0,1422.9571530865398,97.8335081847097,0.0687536571094207,1,3
Louisiana,Calcasieu,CalcasieuLouisiana,156,63.8333333333333,44.0,2,0,849.8987396527659,29.001749936097802,0.0341237709658762,2,0
Louisiana,East Baton Rouge,East Baton RougeLouisiana,156,70.8333333333333,45.3333333333333,2,0,1215.74607041329,61.35540916104429,0.0504672897196262,3,0
Louisiana,Iberville,IbervilleLouisiana,153,57.6666666666667,37.0,1,0,2211.55916459045,132.262926394144,0.0598052851182198,1,3
Louisiana,Jefferson,JeffersonLouisiana,126,58.1666666666667,39.3333333333333,2,0,2228.2441565528197,111.909325700069,0.05022309847462901,1,4
Louisiana,Lafayette,LafayetteLouisiana,105,61.3333333333333,42.0,2,0,965.260444371701,17.1856458938582,0.0178041543026706,2,0
Louisiana,Lafourche,LafourcheLouisiana,126,53.0,36.8333333333333,1,0,1205.76966418751,89.126559714795,0.0739167374681393,2,4
Louisiana,Livingston,LivingstonLouisiana,122,61.5,42.1666666666667,2,0,698.207956587518,26.2804622520225,0.0376398779247202,3,0
Louisiana,Orleans,OrleansLouisiana,115,54.3333333333333,35.6666666666667,1,0,2029.76336942257,136.872539370079,0.0674327566611946,1,4
Louisiana,Ouachita,OuachitaLouisiana,100,50.0,34.6666666666667,1,0,1614.0501960477302,48.277976761330606,0.0299110751818917,3,4
Louisiana,Pointe Coupee,Pointe CoupeeLouisiana,140,47.5,32.5,1,0,1178.09479981592,124.252185918086,0.10546875,1,3
Louisiana,St. Bernard,St. BernardLouisiana,123,65.5,43.3333333333333,2,0,1314.45262890526,48.683430700194705,0.037037037037037,1,4
Louisiana,St. James,St. JamesLouisiana,154,46.0,30.1666666666667,1,0,1777.58816837315,137.46681835419,0.0773333333333333,2,0
Louisiana,St. John the Baptist,St. John the BaptistLouisiana,108,48.0,33.3333333333333,1,0,2278.40418329948,200.76102434811,0.0881147540983607,1,4
Louisiana,St. Tammany,St. TammanyLouisiana,143,56.1666666666667,37.1666666666667,1,0,910.4558423156531,67.1993978933949,0.0738085196119781,1,4
Louisiana,West Baton Rouge,West Baton RougeLouisiana,143,59.0,39.0,2,0,997.543925939921,117.1358397884,0.11742424242424199,2,0
Maine,Androscoggin,AndroscogginMaine,100,50.8333333333333,34.3333333333333,1,0,447.00167163848295,3.6942286912271296,0.008264462809917359,1,0
Maine,Aroostook,AroostookMaine,174,54.5,35.8333333333333,1,0,35.7915144284543,1.49131310118559,0.0416666666666667,3,1
Maine,Cumberland,CumberlandMaine,150,54.3333333333333,37.1666666666667,1,0,587.451653034037,20.3387762158351,0.0346220427005193,3,0
Maine,Hancock,HancockMaine,182,48.5,36.3333333333333,1,0,29.0977867495954,1.81861167184971,0.0625,2,1
Maine,Kennebec,KennebecMaine,100,44.8333333333333,30.0,1,0,120.194273192589,8.176481169563871,0.0680272108843537,1,6
Maine,Oxford,OxfordMaine,97,50.8333333333333,32.5,1,0,63.8206123329021,0.0,0.0,1,1
Maine,Penobscot,PenobscotMaine,100,48.8333333333333,33.3333333333333,1,0,70.98351605016171,1.31450955648448,0.0185185185185185,1,1
Maine,Washington,WashingtonMaine,147,44.5,33.8333333333333,1,0,15.9342235252876,0.0,0.0,1,1
Maine,York,YorkMaine,159,48.6666666666667,35.8333333333333,1,0,254.766640499709,5.29760500093912,0.0207939508506616,3,1
Maryland,Anne Arundel,Anne ArundelMaryland,143,68.3333333333333,41.0,2,0,886.3429978212599,35.7368524637711,0.0403194390338917,1,0
Maryland,Baltimore,BaltimoreMaryland,204,72.0,41.8333333333333,2,1,971.75387069872,57.1691020945889,0.0588308457711443,1,0
Maryland,Calvert,CalvertMaryland,147,62.8333333333333,41.8333333333333,2,0,448.52742502026496,29.181302350716,0.0650602409638554,1,0
Maryland,Carroll,CarrollMaryland,122,64.0,42.1666666666667,2,0,674.396100850713,66.48975642190129,0.0985915492957747,1,0
Maryland,Cecil,CecilMaryland,187,64.1666666666667,41.6666666666667,2,0,466.676389091439,29.167274318214996,0.0625,1,0
Maryland,Charles,CharlesMaryland,133,62.3333333333333,42.1666666666667,2,0,856.9310963695281,52.6776799769688,0.0614724803431022,1,0
Maryland,Dorchester,DorchesterMaryland,151,59.3333333333333,41.0,2,0,588.806414231576,15.6597450593504,0.0265957446808511,1,4
Maryland,Frederick,FrederickMaryland,122,63.6666666666667,42.6666666666667,2,0,960.519674663934,45.0785406881991,0.0469314079422383,1,0
Maryland,Garrett,GarrettMaryland,100,52.1666666666667,38.8333333333333,1,0,37.912731784655705,3.4466119804232402,0.0909090909090909,1,1
Maryland,Harford,HarfordMaryland,156,67.6666666666667,42.3333333333333,2,0,441.197771696791,24.271749640817298,0.0550133096716948,1,0
Maryland,Howard,HowardMaryland,92,56.5,36.8333333333333,2,0,788.479842795296,26.0984371641745,0.0330996884735203,3,0
Maryland,Kent,KentMaryland,150,62.0,40.6666666666667,2,0,1029.76006590464,123.571207908557,0.12,1,3
Maryland,Montgomery,MontgomeryMaryland,143,58.6666666666667,40.6666666666667,2,0,1408.8863677894901,70.2396905646586,0.0498547591704384,1,0
Maryland,Prince George's,Prince George'sMaryland,166,68.5,43.3333333333333,2,0,2050.41750657354,75.000522364342,0.0365781710914454,1,0
Maryland,Washington,WashingtonMaryland,112,61.3333333333333,41.3333333333333,2,0,462.101702096671,17.8749942071778,0.0386819484240688,3,0
Massachusetts,Barnstable,BarnstableMassachusetts,150,46.5,35.6666666666667,1,0,723.977651532936,68.0783135358467,0.0940337224383917,1,4
Massachusetts,Berkshire,BerkshireMassachusetts,122,55.8333333333333,35.0,1,0,477.81406069919296,35.2157766679472,0.0737018425460637,1,0
Massachusetts,Bristol,BristolMassachusetts,151,54.0,38.1666666666667,1,0,1457.13947032733,101.73083965981199,0.0698154443904808,1,0
Massachusetts,Dukes,DukesMassachusetts,177,46.8333333333333,35.5,1,0,242.32633279482997,0.0,0.0,1,1
Massachusetts,Essex,EssexMassachusetts,136,53.8333333333333,37.6666666666667,1,0,2043.2579584656698,140.171399458072,0.0686019104329488,1,3
Massachusetts,Franklin,FranklinMassachusetts,115,53.6666666666667,36.6666666666667,1,0,527.2157309774859,76.9449985750926,0.14594594594594598,1,0
Massachusetts,Hampden,HampdenMassachusetts,161,58.6666666666667,38.6666666666667,2,0,1456.13373015533,142.375614316468,0.0977764688558386,1,3
Massachusetts,Hampshire,HampshireMassachusetts,159,51.8333333333333,37.1666666666667,1,0,600.012435490891,68.3951999005161,0.11398963730569901,1,0
Massachusetts,Middlesex,MiddlesexMassachusetts,119,46.5,33.8333333333333,1,0,1488.98770800255,115.53025720063101,0.0775897991499292,1,3
Massachusetts,Norfolk,NorfolkMassachusetts,156,48.5,35.6666666666667,1,0,1299.42343744473,131.583601570514,0.101263066202091,1,3
Massachusetts,Plymouth,PlymouthMassachusetts,147,52.1666666666667,36.1666666666667,1,0,1668.4510036415802,127.78155110686501,0.0765869365225391,1,3
Massachusetts,Suffolk,SuffolkMassachusetts,126,60.5,43.3333333333333,2,0,2469.56426551828,125.263245624183,0.0507228126731476,1,0
Massachusetts,Worcester,WorcesterMassachusetts,143,55.6666666666667,38.3333333333333,1,0,1489.9677591010097,111.24193676546001,0.0746606334841629,1,0
Michigan,Allegan,AlleganMichigan,151,68.5,40.1666666666667,2,0,268.45978607904703,5.92813407745531,0.0220820189274448,1,6
Michigan,Bay,BayMichigan,96,50.3333333333333,29.3333333333333,1,0,380.11752613308,29.090626999980604,0.0765306122448979,1,0
Michigan,Berrien,BerrienMichigan,140,66.1666666666667,40.5,2,0,586.04572330037,39.113173968878996,0.0667408231368187,1,0
Michigan,Clinton,ClintonMichigan,143,58.8333333333333,38.8333333333333,1,0,283.937433255858,15.0763238896916,0.0530973451327434,2,6
Michigan,Genesee,GeneseeMichigan,131,60.3333333333333,38.6666666666667,2,0,675.927089570812,70.968648121179,0.10499453153481599,1,0
Michigan,Ingham,InghamMichigan,147,56.5,37.8333333333333,1,0,356.353836788575,9.91771714670698,0.027831094049904,3,6
Michigan,Kalamazoo,KalamazooMichigan,119,59.8333333333333,39.8333333333333,2,0,410.84107354394797,25.276723533006898,0.061524334251607006,1,0
Michigan,Kent,KentMichigan,153,62.3333333333333,39.1666666666667,2,0,752.71517836077,20.3971352680168,0.027098078867543,1,0
Michigan,Lenawee,LenaweeMichigan,129,61.1666666666667,40.1666666666667,2,0,224.477151070075,6.09440229149526,0.0271493212669683,1,6
Michigan,Macomb,MacombMichigan,165,66.6666666666667,40.3333333333333,2,0,849.912811852096,104.808849711432,0.12331717824447999,1,4
Michigan,Manistee,ManisteeMichigan,133,51.8333333333333,34.3333333333333,1,0,77.36786383255959,4.07199283329261,0.0526315789473684,2,1
Michigan,Missaukee,MissaukeeMichigan,115,50.8333333333333,36.1666666666667,1,0,191.824315385633,6.6146315650218295,0.0344827586206897,3,6
Michigan,Monroe,MonroeMichigan,101,33.0,3.3333333333333304,1,0,410.63122923587997,14.617940199335498,0.0355987055016181,1,0
Michigan,Oakland,OaklandMichigan,151,67.0,39.8333333333333,2,0,958.26600847339,86.67413071413121,0.0904489254003817,1,4
Michigan,Schoolcraft,SchoolcraftMichigan,147,48.3333333333333,30.3333333333333,1,0,352.546377758785,31.421245789553105,0.089126559714795,1,4
Michigan,St. Clair,St. ClairMichigan,151,68.0,39.8333333333333,2,0,49.4193229552755,0.0,0.0,1,1
Michigan,Tuscola,TuscolaMichigan,115,47.6666666666667,33.8333333333333,1,0,474.686572877787,49.7655278017035,0.10483870967741901,1,0
Michigan,Washtenaw,WashtenawMichigan,150,62.5,40.8333333333333,2,0,465.72234569546896,28.563578445107602,0.0613317757009346,1,0
Michigan,Wayne,WayneMichigan,186,82.0,53.3333333333333,3,0,1306.49049385969,155.48694567046002,0.119011157295997,1,4
Michigan,Wexford,WexfordMichigan,126,47.3333333333333,34.6666666666667,1,0,83.25651928280459,11.8937884689721,0.14285714285714302,2,1
Minnesota,Anoka,AnokaMinnesota,145,56.3333333333333,37.5,1,0,595.089669702819,29.978622720433897,0.050376647834275,1,0
Minnesota,Becker,BeckerMinnesota,130,48.0,30.3333333333333,1,0,159.776893356186,0.0,0.0,1,6
Minnesota,Carlton,CarltonMinnesota,101,44.5,29.0,1,0,231.38468400657902,0.0,0.0,1,6
Minnesota,Cook,CookMinnesota,89,31.3333333333333,17.5,1,0,18.304960644334603,0.0,0.0,1,1
Minnesota,Crow Wing,Crow WingMinnesota,137,48.3333333333333,30.0,1,0,156.790408116209,18.4459303666129,0.11764705882352902,1,5
Minnesota,Dakota,DakotaMinnesota,137,52.6666666666667,28.8333333333333,1,0,516.991009764091,20.2787276147321,0.039224526600541,3,0
Minnesota,Goodhue,GoodhueMinnesota,133,48.6666666666667,36.3333333333333,1,0,267.587397496763,17.2637030643073,0.0645161290322581,3,6
Minnesota,Hennepin,HennepinMinnesota,145,64.6666666666667,43.1666666666667,2,0,939.452996935639,61.303020990754796,0.0652539522367978,1,0
Minnesota,Lake,LakeMinnesota,110,47.6666666666667,27.5,1,0,65.78329104407479,0.0,0.0,3,5
Minnesota,Lyon,LyonMinnesota,119,49.1666666666667,31.6666666666667,1,0,1177.6713511816001,7.85114234121065,0.0066666666666666706,3,4
Minnesota,Olmsted,OlmstedMinnesota,116,54.5,36.1666666666667,1,0,668.380787526928,9.47609812183735,0.0141776937618147,3,4
Minnesota,Ramsey,RamseyMinnesota,151,57.3333333333333,32.3333333333333,1,0,858.408092731333,39.4315317787255,0.0459356477561389,1,4
Minnesota,Scott,ScottMinnesota,112,49.5,33.6666666666667,1,0,450.29628287464897,2.68432955513948,0.00596125186289121,1,0
Minnesota,Stearns,StearnsMinnesota,151,50.5,32.5,1,0,1419.83548036629,11.795747322675801,0.00830782684739834,1,0
Minnesota,Washington,WashingtonMinnesota,200,59.3333333333333,37.6666666666667,2,0,390.565462581923,15.241579027587301,0.0390243902439024,3,0
Minnesota,Wright,WrightMinnesota,140,54.0,34.0,1,0,323.753224885639,3.61331724202722,0.0111607142857143,1,4
Mississippi,Bolivar,BolivarMississippi,129,53.8333333333333,39.0,1,0,904.4012015149541,42.4448217317487,0.0469314079422383,2,0
Mississippi,DeSoto,DeSotoMississippi,159,57.1666666666667,39.5,2,0,742.3828705831461,8.11051934358863,0.010924981791696998,3,4
Mississippi,Forrest,ForrestMississippi,119,54.5,36.3333333333333,1,0,1086.82590757974,56.077012430404395,0.0515970515970516,3,0
Mississippi,Hancock,HancockMississippi,112,52.5,36.5,1,0,251.931474638898,27.292576419214,0.108333333333333,1,6
Mississippi,Harrison,HarrisonMississippi,119,57.5,39.0,1,0,357.554786620531,3.84467512495194,0.010752688172043001,2,6
Mississippi,Hinds,HindsMississippi,153,63.8333333333333,45.0,2,0,928.226363008972,16.8219461697723,0.0181226765799256,3,4
Mississippi,Jackson,JacksonMississippi,122,54.5,35.1666666666667,1,0,371.125980907553,11.1407423912211,0.0300187617260788,2,6
Mississippi,Lauderdale,LauderdaleMississippi,87,48.0,35.3333333333333,1,0,1189.8819561551402,105.22765598650899,0.0884353741496599,1,3
Mississippi,Lee,LeeMississippi,87,48.3333333333333,37.1666666666667,1,0,577.0401236012921,18.727468514443604,0.0324543610547667,3,4
Mississippi,Yalobusha,YalobushaMississippi,97,43.8333333333333,31.8333333333333,1,0,1329.6993723158198,57.8130161876445,0.0434782608695652,3,0
Missouri,Andrew,AndrewMissouri,112,57.8333333333333,40.5,1,0,293.586269196025,0.0,0.0,3,5
Missouri,Boone,BooneMissouri,105,50.0,38.6666666666667,1,0,201.149266054537,1.1082604190332601,0.00550964187327824,2,5
Missouri,Buchanan,BuchananMissouri,141,57.5,36.3333333333333,2,0,999.2674328098531,3.43390870381393,0.0034364261168384896,1,0
Missouri,Callaway,CallawayMissouri,101,50.6666666666667,39.5,1,0,102.80937800326299,2.23498647833181,0.0217391304347826,3,1
Missouri,Cass,CassMissouri,115,57.1666666666667,39.3333333333333,1,0,132.350160710909,7.562866326337679,0.0571428571428572,2,1
Missouri,Cedar,CedarMissouri,101,55.0,37.8333333333333,1,0,62.722140915743296,0.0,0.0,1,1
Missouri,Clay,ClayMissouri,147,63.6666666666667,39.6666666666667,2,0,184.03827996223202,4.4009153904012,0.0239130434782609,3,5
Missouri,Clinton,ClintonMissouri,143,64.1666666666667,41.6666666666667,1,0,122.62716436945101,0.0,0.0,3,1
Missouri,Greene,GreeneMissouri,93,55.1666666666667,39.0,1,0,99.6294602949305,3.41196781831954,0.0342465753424658,2,1
Missouri,Iron,IronMissouri,149,37.0,12.666666666666698,1,0,29.6296296296296,0.0,0.0,1,1
Missouri,Jackson,JacksonMissouri,150,72.8333333333333,41.0,2,0,174.392719317336,5.120830257279049,0.0293637846655791,3,5
Missouri,Jefferson,JeffersonMissouri,142,63.1666666666667,40.1666666666667,2,0,213.256560971384,8.885690040474321,0.0416666666666667,1,6
Missouri,Lincoln,LincolnMissouri,143,59.0,40.0,1,0,205.039567552912,1.69454188060258,0.00826446280991735,1,6
Missouri,Monroe,MonroeMissouri,105,46.1666666666667,34.0,1,0,57.843590930124904,0.0,0.0,1,1
Missouri,Perry,PerryMissouri,129,59.6666666666667,41.0,1,0,762.9598662207359,0.0,0.0,2,0
Missouri,St. Louis City,St. Louis CityMissouri,182,68.6666666666667,47.3333333333333,2,0,829.407537527946,51.900351325455105,0.06257521058965099,1,3
Montana,Cascade,CascadeMontana,165,48.5,25.8333333333333,1,0,40.557481011724796,2.45802915222575,0.0606060606060606,2,1
Montana,Fergus,FergusMontana,163,48.1666666666667,37.8333333333333,1,0,18.0995475113122,0.0,0.0,2,1
Montana,Flathead,FlatheadMontana,250,62.3333333333333,38.6666666666667,2,1,56.83679170760839,1.92667090534266,0.0338983050847458,2,1
Montana,Gallatin,GallatinMontana,365,54.3333333333333,24.1666666666667,1,1,236.817728996627,0.87386615865914,0.0036900369003690005,2,1
Montana,Lewis and Clark,Lewis and ClarkMontana,171,67.0,41.6666666666667,2,0,40.3272266390137,0.0,0.0,2,1
Montana,Lincoln,LincolnMontana,216,74.3333333333333,38.5,2,1,40.040040040040004,5.0050050050050094,0.125,1,1
Montana,Missoula,MissoulaMontana,593,100.333333333333,49.0,3,1,74.41471571906351,0.836120401337793,0.0112359550561798,2,1
Montana,Ravalli,RavalliMontana,247,66.8333333333333,22.1666666666667,2,1,70.7665616582203,0.0,0.0,3,1
Montana,Richland,RichlandMontana,173,52.1666666666667,37.1666666666667,1,0,111.080255484588,0.0,0.0,2,5
Montana,Rosebud,RosebudMontana,185,54.1666666666667,37.6666666666667,1,0,111.89437171310301,11.189437171310301,0.1,1,5
Montana,Silver Bow,Silver BowMontana,180,64.6666666666667,26.1666666666667,2,0,42.9614778748389,0.0,0.0,2,1
Montana,Yellowstone,YellowstoneMontana,158,49.5,25.1666666666667,1,0,117.172969621823,2.47985120892746,0.0211640211640212,2,1
Nebraska,Cass,CassNebraska,106,43.1666666666667,19.6666666666667,1,0,255.25754343188098,3.8098140810728403,0.0149253731343284,1,6
Nebraska,Douglas,DouglasNebraska,130,61.8333333333333,41.6666666666667,2,0,1250.77232478073,16.2778933955511,0.0130142737195634,3,4
Nebraska,Knox,KnoxNebraska,101,48.1666666666667,35.1666666666667,1,0,252.04032645223202,0.0,0.0,3,6
Nebraska,Lancaster,LancasterNebraska,113,49.5,34.0,1,0,547.181046099847,3.7606944749130298,0.006872852233676971,1,0
Nebraska,Sarpy,SarpyNebraska,120,54.6666666666667,33.1666666666667,1,0,629.286950575867,4.27359558964935,0.0067911714770798,3,0
